START-OF-LOG: 2.0
Callsign:  UK/JI2MED
Contest: CQ-WW-CW
Category: SINGLE-OP ALL LOW
Claimed-score: 
SOAPBOX: Created by zLog
SOAPBOX: Rig IC756PRO
SOAPBOX: 2ele quad es Cushcraft R8
SOAPBOX: This is to certify that in this contest I have operated my transmitter
SOAPBOX: within the limitations of my license and have fully observed the
QSO: 14000 CW 2005-11-27 0821 UK/JI2MED     599 17     UA1CEC        599 16     0
QSO: 14000 CW 2005-11-27 0822 UK/JI2MED     599 17     S53M          599 15     0
QSO: 14000 CW 2005-11-27 0822 UK/JI2MED     599 17     OH6XX         599 15     0
QSO: 14000 CW 2005-11-27 0822 UK/JI2MED     599 17     RA9KM         599 17     0
QSO: 14000 CW 2005-11-27 0823 UK/JI2MED     599 17     SM6EQO        599 14     0
QSO: 14000 CW 2005-11-27 0823 UK/JI2MED     599 17     RN3FA         599 16     0
QSO: 14000 CW 2005-11-27 0823 UK/JI2MED     599 17     S54X          599 15     0
QSO: 14000 CW 2005-11-27 0824 UK/JI2MED     599 17     UX2IJ         599 16     0
QSO: 14000 CW 2005-11-27 0824 UK/JI2MED     599 17     OH6FW         599 15     0
QSO: 14000 CW 2005-11-27 0824 UK/JI2MED     599 17     F6ABI         599 14     0
QSO: 14000 CW 2005-11-27 0825 UK/JI2MED     599 17     RK3RX         599 16     0
QSO: 14000 CW 2005-11-27 0826 UK/JI2MED     599 17     F8PDR         599 14     0
QSO: 14000 CW 2005-11-27 0827 UK/JI2MED     599 17     LZ9R          599 20     0
QSO: 14000 CW 2005-11-27 0828 UK/JI2MED     599 17     BA4RF         599 24     0
QSO: 14000 CW 2005-11-27 0828 UK/JI2MED     599 17     UA9CBR        599 17     0
QSO: 14000 CW 2005-11-27 0829 UK/JI2MED     599 17     OH6DX         599 15     0
QSO: 14000 CW 2005-11-27 0830 UK/JI2MED     599 17     RX3DBG        599 16     0
QSO: 14000 CW 2005-11-27 0830 UK/JI2MED     599 17     EW7KR         599 16     0
QSO: 14000 CW 2005-11-27 0831 UK/JI2MED     599 17     EW4BF         599 16     0
QSO: 14000 CW 2005-11-27 0831 UK/JI2MED     599 17     F6EZV         599 14     0
QSO: 14000 CW 2005-11-27 0831 UK/JI2MED     599 17     RN3RX         599 16     0
QSO: 14000 CW 2005-11-27 0832 UK/JI2MED     599 17     SP2HPD        599 15     0
QSO: 14000 CW 2005-11-27 0832 UK/JI2MED     599 17     LY4BF         599 15     0
QSO: 14000 CW 2005-11-27 0833 UK/JI2MED     599 17     TM2Y          599 14     0
QSO: 14000 CW 2005-11-27 0834 UK/JI2MED     599 17     OK2DU         599 15     0
QSO: 14000 CW 2005-11-27 0834 UK/JI2MED     599 17     OK2PDT        599 15     0
QSO: 14000 CW 2005-11-27 0834 UK/JI2MED     599 17     UA3R          599 16     0
QSO: 14000 CW 2005-11-27 0835 UK/JI2MED     599 17     ES1A          599 15     0
QSO: 14000 CW 2005-11-27 0837 UK/JI2MED     599 17     RW1ON         599 16     0
QSO: 14000 CW 2005-11-27 0838 UK/JI2MED     599 17     RA3TT         599 16     0
QSO: 14000 CW 2005-11-27 0838 UK/JI2MED     599 17     S51TA         599 15     0
QSO: 14000 CW 2005-11-27 0839 UK/JI2MED     599 17     IK0YUT        599 15     0
QSO: 14000 CW 2005-11-27 0840 UK/JI2MED     599 17     OH2VB         599 15     0
QSO: 14000 CW 2005-11-27 0840 UK/JI2MED     599 17     DK3QJ         599 14     0
QSO: 14000 CW 2005-11-27 0841 UK/JI2MED     599 17     9A5K          599 15     0
QSO: 14000 CW 2005-11-27 0842 UK/JI2MED     599 17     OH4TY         599 15     0
QSO: 14000 CW 2005-11-27 0842 UK/JI2MED     599 17     DP9A          599 14     0
QSO: 14000 CW 2005-11-27 0843 UK/JI2MED     599 17     OM4A          599 15     0
QSO: 14000 CW 2005-11-27 0843 UK/JI2MED     599 17     ES4RD         599 15     0
QSO: 14000 CW 2005-11-27 0844 UK/JI2MED     599 17     UT8LO         599 16     0
QSO: 14000 CW 2005-11-27 0844 UK/JI2MED     599 17     R1MVC         599 16     0
QSO: 14000 CW 2005-11-27 0845 UK/JI2MED     599 17     IR4X          599 15     0
QSO: 14000 CW 2005-11-27 0845 UK/JI2MED     599 17     DL1DTC        599 14     0
QSO: 14000 CW 2005-11-27 0846 UK/JI2MED     599 17     OK7MT         599 15     0
QSO: 14000 CW 2005-11-27 0846 UK/JI2MED     599 17     OK1MSP        599 15     0
QSO: 14000 CW 2005-11-27 0846 UK/JI2MED     599 17     UU9JR         599 16     0
QSO: 14000 CW 2005-11-27 0847 UK/JI2MED     599 17     UA3AKO        599 16     0
QSO: 14000 CW 2005-11-27 0847 UK/JI2MED     599 17     RD3AP         599 16     0
QSO: 14000 CW 2005-11-27 0847 UK/JI2MED     599 17     OM8HG         599 15     0
QSO: 14000 CW 2005-11-27 0848 UK/JI2MED     599 17     F6DVH         599 14     0
QSO: 14000 CW 2005-11-27 0848 UK/JI2MED     599 17     TM4Q          599 14     0
QSO: 14000 CW 2005-11-27 0849 UK/JI2MED     599 17     RX4HX         599 16     0
QSO: 14000 CW 2005-11-27 0849 UK/JI2MED     599 17     RV3QX         599 16     0
QSO: 14000 CW 2005-11-27 0850 UK/JI2MED     599 17     G0JHC         599 14     0
QSO: 14000 CW 2005-11-27 0850 UK/JI2MED     599 17     S57AL         599 15     0
QSO: 14000 CW 2005-11-27 0850 UK/JI2MED     599 17     OH7M          599 15     0
QSO: 14000 CW 2005-11-27 0851 UK/JI2MED     599 17     TM2T          599 14     0
QSO: 14000 CW 2005-11-27 0851 UK/JI2MED     599 17     JM1NKT        599 25     0
QSO: 14000 CW 2005-11-27 0851 UK/JI2MED     599 17     SM6NM         599 14     0
QSO: 14000 CW 2005-11-27 0852 UK/JI2MED     599 17     UA9QM         599 17     0
QSO: 14000 CW 2005-11-27 0852 UK/JI2MED     599 17     OT5L          599 14     0
QSO: 14000 CW 2005-11-27 0853 UK/JI2MED     599 17     DJ2YA         599 14     0
QSO: 14000 CW 2005-11-27 0853 UK/JI2MED     599 17     OH6OS         599 15     0
QSO: 14000 CW 2005-11-27 0854 UK/JI2MED     599 17     JG3HBO        599 25     0
QSO: 14000 CW 2005-11-27 0857 UK/JI2MED     599 17     RD1AL         599 16     0
QSO: 14000 CW 2005-11-27 0857 UK/JI2MED     599 17     ON6NR         599 14     0
QSO: 14000 CW 2005-11-27 0857 UK/JI2MED     599 17     DL6KVA        599 14     0
QSO: 14000 CW 2005-11-27 0858 UK/JI2MED     599 17     SM3AF         599 14     0
QSO: 14000 CW 2005-11-27 0858 UK/JI2MED     599 17     UT4EK         599 16     0
QSO: 14000 CW 2005-11-27 0859 UK/JI2MED     599 17     RX6AH         599 16     0
QSO: 14000 CW 2005-11-27 0859 UK/JI2MED     599 17     PA1T          599 14     0
QSO: 14000 CW 2005-11-27 0900 UK/JI2MED     599 17     RV4LC         599 16     0
QSO: 14000 CW 2005-11-27 0900 UK/JI2MED     599 17     LY4CW         599 15     0
QSO: 14000 CW 2005-11-27 0900 UK/JI2MED     599 17     YT7TY         599 15     0
QSO: 14000 CW 2005-11-27 0901 UK/JI2MED     599 17     RU3UN         599 16     0
QSO: 14000 CW 2005-11-27 0901 UK/JI2MED     599 17     UT4NY         599 16     0
QSO: 14000 CW 2005-11-27 0902 UK/JI2MED     599 17     SM6NET        599 14     0
QSO: 14000 CW 2005-11-27 0902 UK/JI2MED     599 17     OH1LEU        599 15     0
QSO: 14000 CW 2005-11-27 0903 UK/JI2MED     599 17     AH2R          599 27     0
QSO: 14000 CW 2005-11-27 0904 UK/JI2MED     599 17     DL4FN         599 14     0
QSO: 14000 CW 2005-11-27 0904 UK/JI2MED     599 17     9H1ZA         599 15     0
QSO: 14000 CW 2005-11-27 0905 UK/JI2MED     599 17     IK5AYM        599 15     0
QSO: 14000 CW 2005-11-27 0905 UK/JI2MED     599 17     SP5DDJ        599 15     0
QSO: 14000 CW 2005-11-27 0906 UK/JI2MED     599 17     SP4GFG        599 15     0
QSO: 14000 CW 2005-11-27 0906 UK/JI2MED     599 17     OM5NL         599 15     0
QSO: 14000 CW 2005-11-27 0906 UK/JI2MED     599 17     RU3UW         599 16     0
QSO: 14000 CW 2005-11-27 0907 UK/JI2MED     599 17     RA6YJ         599 16     0
QSO: 14000 CW 2005-11-27 0908 UK/JI2MED     599 17     HA0DD         599 15     0
QSO: 14000 CW 2005-11-27 0908 UK/JI2MED     599 17     DL3DTH        599 14     0
QSO: 14000 CW 2005-11-27 0908 UK/JI2MED     599 17     DL1NKS        599 14     0
QSO: 14000 CW 2005-11-27 0909 UK/JI2MED     599 17     S58RU         599 15     0
QSO: 14000 CW 2005-11-27 0910 UK/JI2MED     599 17     OK1MKI        599 15     0
QSO: 14000 CW 2005-11-27 0910 UK/JI2MED     599 17     RW1ZA         599 16     0
QSO: 14000 CW 2005-11-27 0910 UK/JI2MED     599 17     OK2HZ         599 15     0
QSO: 14000 CW 2005-11-27 0911 UK/JI2MED     599 17     F6FTB         599 14     0
QSO: 14000 CW 2005-11-27 0911 UK/JI2MED     599 17     RU6YY         599 16     0
QSO: 14000 CW 2005-11-27 0912 UK/JI2MED     599 17     OK2ZC         599 15     0
QSO: 14000 CW 2005-11-27 0912 UK/JI2MED     599 17     RZ3AMW        599 16     0
QSO: 14000 CW 2005-11-27 0912 UK/JI2MED     599 17     UP1G          599 17     0
QSO: 14000 CW 2005-11-27 0913 UK/JI2MED     599 17     5B/AJ2O       599 20     0
QSO: 14000 CW 2005-11-27 0914 UK/JI2MED     599 17     JH1RNI        599 25     0
QSO: 14000 CW 2005-11-27 0914 UK/JI2MED     599 17     9A2VN         599 15     0
QSO: 14000 CW 2005-11-27 0915 UK/JI2MED     599 17     DR5L          599 14     0
QSO: 14000 CW 2005-11-27 0916 UK/JI2MED     599 17     IZ8CCW        599 15     0
QSO: 14000 CW 2005-11-27 0917 UK/JI2MED     599 17     DL5JRA        599 14     0
QSO: 14000 CW 2005-11-27 0917 UK/JI2MED     599 17     T91Y          599 15     0
QSO: 14000 CW 2005-11-27 0919 UK/JI2MED     599 17     US5EEK        599 16     0
QSO: 14000 CW 2005-11-27 0919 UK/JI2MED     599 17     UT3EW         599 16     0
QSO: 14000 CW 2005-11-27 0920 UK/JI2MED     599 17     UA6GG         599 16     0
QSO: 14000 CW 2005-11-27 0920 UK/JI2MED     599 17     F5POJ         599 14     0
QSO: 14000 CW 2005-11-27 0921 UK/JI2MED     599 17     RV3DSF        599 16     0
QSO: 14000 CW 2005-11-27 0924 UK/JI2MED     599 17     DK3WJ         599 14     0
QSO: 14000 CW 2005-11-27 0924 UK/JI2MED     599 17     RA9JG         599 17     0
QSO: 14000 CW 2005-11-27 0924 UK/JI2MED     599 17     OK2BRA        599 15     0
QSO: 14000 CW 2005-11-27 0925 UK/JI2MED     599 17     OK5MK         599 15     0
QSO: 14000 CW 2005-11-27 0927 UK/JI2MED     599 17     OL6BA         599 15     0
QSO: 14000 CW 2005-11-27 0932 UK/JI2MED     599 17     UN6T          599 17     0
QSO: 14000 CW 2005-11-27 0933 UK/JI2MED     599 17     DL6AG         599 14     0
QSO: 14000 CW 2005-11-27 0936 UK/JI2MED     599 17     8Q7DV         599 22     0
QSO: 14000 CW 2005-11-27 0937 UK/JI2MED     599 17     HB9FMU        599 14     0
QSO: 14000 CW 2005-11-27 0939 UK/JI2MED     599 17     LA8OM         599 14     0
QSO: 14000 CW 2005-11-27 0941 UK/JI2MED     599 17     IR2A          599 15     0
QSO: 14000 CW 2005-11-27 0942 UK/JI2MED     599 17     UN7JX         599 17     0
QSO: 14000 CW 2005-11-27 0945 UK/JI2MED     599 17     Z37M          599 15     0
QSO: 14000 CW 2005-11-27 0946 UK/JI2MED     599 17     S50A          599 15     0
QSO: 14000 CW 2005-11-27 0947 UK/JI2MED     599 17     DL4WA         599 14     0
QSO: 14000 CW 2005-11-27 0952 UK/JI2MED     599 17     M3C           599 14     0
QSO: 14000 CW 2005-11-27 0955 UK/JI2MED     599 17     HG6N          599 15     0
QSO: 14000 CW 2005-11-27 0956 UK/JI2MED     599 17     SP5KEH        599 15     0
QSO: 14000 CW 2005-11-27 0958 UK/JI2MED     599 17     OM3RRC        599 15     0
QSO: 14000 CW 2005-11-27 1000 UK/JI2MED     599 17     YL6W          599 15     0
QSO: 14000 CW 2005-11-27 1001 UK/JI2MED     599 17     OT5P          599 14     0
QSO: 14000 CW 2005-11-27 1004 UK/JI2MED     599 17     OH0E          599 15     0
QSO: 14000 CW 2005-11-27 1006 UK/JI2MED     599 17     LZ1BJ         599 20     0
QSO: 14000 CW 2005-11-27 1007 UK/JI2MED     599 17     DR4A          599 14     0
QSO: 14000 CW 2005-11-27 1010 UK/JI2MED     599 17     IK2SND        599 15     0
QSO: 14000 CW 2005-11-27 1017 UK/JI2MED     599 17     RO4M          599 16     0
QSO: 14000 CW 2005-11-27 1019 UK/JI2MED     599 17     OL8R          599 15     0
QSO: 14000 CW 2005-11-27 1020 UK/JI2MED     599 17     S50R          599 15     0
QSO: 14000 CW 2005-11-27 1022 UK/JI2MED     599 17     DL2ZAE        599 14     0
QSO: 14000 CW 2005-11-27 1025 UK/JI2MED     599 17     G3RAU         599 14     0
QSO: 14000 CW 2005-11-27 1027 UK/JI2MED     599 17     PA2000N       599 14     0
QSO: 14000 CW 2005-11-27 1042 UK/JI2MED     599 17     F6HKA         599 14     0
QSO: 14000 CW 2005-11-27 1047 UK/JI2MED     599 17     FG5BG         599 8      0
QSO: 14000 CW 2005-11-27 1051 UK/JI2MED     599 17     G6EFX         599 14     0
QSO: 14000 CW 2005-11-27 1054 UK/JI2MED     599 17     LX1NO         599 14     0
QSO:  7000 CW 2005-11-27 1728 UK/JI2MED     599 17     5B/AJ2O       599 20     0
QSO:  7000 CW 2005-11-27 1729 UK/JI2MED     599 17     S58M          599 15     0
QSO:  7000 CW 2005-11-27 1733 UK/JI2MED     599 17     EA8/OH4NL     599 33     0
QSO:  7000 CW 2005-11-27 1734 UK/JI2MED     599 17     UY5ZZ         599 16     0
QSO:  7000 CW 2005-11-27 1737 UK/JI2MED     599 17     JF1SQC        599 25     0
QSO:  7000 CW 2005-11-27 1759 UK/JI2MED     599 17     HS0ZAR        599 26     0
QSO:  7000 CW 2005-11-27 1800 UK/JI2MED     599 17     IY4W          599 15     0
QSO:  7000 CW 2005-11-27 1806 UK/JI2MED     599 17     JE1CKA        599 25     0
QSO:  7000 CW 2005-11-27 1807 UK/JI2MED     599 17     JA3YBK        599 25     0
END-OF-LOG:
