START-OF-LOG: 3.0
CONTEST: ARRL-DX-CW
CALLSIGN: PJ2T
LOCATION: DX
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-POWER: HIGH
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: UNLIMITED
CATEGORY-STATION: FIXED
OPERATORS: NF9V, KB7Q, N7IR, K7TQ, W9NJY, K8ND, N7NR, WI9WI, W8WTS, W0CG
QSO: 14015 CW 2023-02-19 0544 PJ2T 599 K WQ6L 599 CA
QSO: 3535 CW 2023-02-19 0544 PJ2T 599 K K0EA 599 MN
QSO: 3535 CW 2023-02-19 0544 PJ2T 599 K AG9G 599 WI
QSO: 7044 CW 2023-02-19 0544 PJ2T 599 K N2RI 599 NY
QSO: 7044 CW 2023-02-19 0545 PJ2T 599 K W9LCQ 599 TX
QSO: 3535 CW 2023-02-19 0545 PJ2T 599 K KN3A 599 PA
QSO: 7044 CW 2023-02-19 0545 PJ2T 599 K NE7DX 599 AZ
QSO: 3535 CW 2023-02-19 0546 PJ2T 599 K W9FY 599 IL
QSO: 7044 CW 2023-02-19 0546 PJ2T 599 K KE8GKO 599 OH
QSO: 7044 CW 2023-02-19 0547 PJ2T 599 K AC6NT 599 TN
QSO: 3535 CW 2023-02-19 0547 PJ2T 599 K WA1N 599 NH
QSO: 7044 CW 2023-02-19 0547 PJ2T 599 K WD8DSB 599 IN
QSO: 7044 CW 2023-02-19 0547 PJ2T 599 K WA8YZB 599 MI
QSO: 3535 CW 2023-02-19 0548 PJ2T 599 K KC2IGE 599 NY
QSO: 14015 CW 2023-02-19 0549 PJ2T 599 K AC7AF 599 WY
QSO: 14015 CW 2023-02-19 0549 PJ2T 599 K WZ8T 599 WA
QSO: 3535 CW 2023-02-19 0550 PJ2T 599 K KT0A 599 SD
QSO: 1832 CW 2023-02-19 0551 PJ2T 599 K AA4DD 599 TN
QSO: 7044 CW 2023-02-19 0552 PJ2T 599 K NV9J 599 WI
QSO: 14015 CW 2023-02-19 0552 PJ2T 599 K WQ5L 599 MS
QSO: 3535 CW 2023-02-19 0552 PJ2T 599 K NW7E 599 OR
QSO: 3535 CW 2023-02-19 0552 PJ2T 599 K W6SC 599 CA
QSO: 7044 CW 2023-02-19 0553 PJ2T 599 K N6TV 599 CA
QSO: 7044 CW 2023-02-19 0554 PJ2T 599 K W3SI 599 FL
QSO: 3535 CW 2023-02-19 0554 PJ2T 599 K N3RC 599 CA
QSO: 7044 CW 2023-02-19 0555 PJ2T 599 K W6ADL 599 CA
QSO: 7044 CW 2023-02-19 0555 PJ2T 599 K KI5TLY 599 TX
QSO: 7044 CW 2023-02-19 0556 PJ2T 599 K NJ4Z 599 SC
QSO: 7044 CW 2023-02-19 0557 PJ2T 599 K WQ5L 599 MS
QSO: 7044 CW 2023-02-19 0558 PJ2T 599 K K7BTW 599 WA
QSO: 7044 CW 2023-02-19 0558 PJ2T 599 K N7FKI 599 OR
QSO: 14013 CW 2023-02-19 0558 PJ2T 599 K K7GM 599 ME
QSO: 7044 CW 2023-02-19 0559 PJ2T 599 K KI6IT 599 CA
QSO: 3535 CW 2023-02-19 0600 PJ2T 599 K VE3SSV 599 ON
QSO: 7044 CW 2023-02-19 0600 PJ2T 599 K WQ6L 599 CA
QSO: 3535 CW 2023-02-19 0601 PJ2T 599 K KC7QY 599 NM
QSO: 3535 CW 2023-02-19 0603 PJ2T 599 K W4DWS 599 GA
QSO: 3535 CW 2023-02-19 0604 PJ2T 599 K N2KA 599 NY
QSO: 7044 CW 2023-02-19 0605 PJ2T 599 K WI6R 599 AZ
QSO: 7044 CW 2023-02-19 0605 PJ2T 599 K VA7RY 599 BC
QSO: 3535 CW 2023-02-19 0606 PJ2T 599 K WB6EWM 599 CA
QSO: 7044 CW 2023-02-19 0607 PJ2T 599 K W4TMO 599 NC
QSO: 3535 CW 2023-02-19 0607 PJ2T 599 K KB1NO 599 MA
QSO: 3535 CW 2023-02-19 0607 PJ2T 599 K WB2AIV 599 NY
QSO: 7044 CW 2023-02-19 0607 PJ2T 599 K KE9I 599 IL
QSO: 3535 CW 2023-02-19 0607 PJ2T 599 K VE2OV 599 QC
QSO: 3535 CW 2023-02-19 0609 PJ2T 599 K N3ZZ 599 CA
QSO: 3535 CW 2023-02-19 0609 PJ2T 599 K AD7XG 599 WA
QSO: 7044 CW 2023-02-19 0610 PJ2T 599 K KC4AXN 599 VA
QSO: 7044 CW 2023-02-19 0612 PJ2T 599 K VE4SF 599 MB
QSO: 1822 CW 2023-02-19 0613 PJ2T 599 K W2VJN 599 OR
QSO: 7044 CW 2023-02-19 0613 PJ2T 599 K KA4JAH 599 NC
QSO: 3535 CW 2023-02-19 0613 PJ2T 599 K N6MU 599 CA
QSO: 3535 CW 2023-02-19 0615 PJ2T 599 K KW7MM 599 AZ
QSO: 7044 CW 2023-02-19 0616 PJ2T 599 K W7XZ 599 CA
QSO: 7044 CW 2023-02-19 0616 PJ2T 599 K NR4A 599 FL
QSO: 3535 CW 2023-02-19 0616 PJ2T 599 K W2TT 599 CT
QSO: 7044 CW 2023-02-19 0616 PJ2T 599 K WA7YAZ 599 UT
QSO: 3535 CW 2023-02-19 0617 PJ2T 599 K K2KMC 599 OH
QSO: 3535 CW 2023-02-19 0619 PJ2T 599 K N2CJ 599 NJ
QSO: 7044 CW 2023-02-19 0620 PJ2T 599 K K3GX 599 CA
QSO: 7044 CW 2023-02-19 0620 PJ2T 599 K KC2LM 599 NM
QSO: 7044 CW 2023-02-19 0620 PJ2T 599 K N5LI 599 NM
QSO: 3535 CW 2023-02-19 0620 PJ2T 599 K ND4G 599 FL
QSO: 3535 CW 2023-02-19 0621 PJ2T 599 K N7VS 599 OR
QSO: 3535 CW 2023-02-19 0621 PJ2T 599 K WW0Z 599 IA
QSO: 3535 CW 2023-02-19 0623 PJ2T 599 K W6BO 599 CA
QSO: 14051 CW 2023-02-19 0624 PJ2T 599 K AK5CT 599 MS
QSO: 3535 CW 2023-02-19 0624 PJ2T 599 K W7OLY 599 WA
QSO: 3535 CW 2023-02-19 0625 PJ2T 599 K K1RH 599 MD
QSO: 3535 CW 2023-02-19 0626 PJ2T 599 K W6JZ 599 CA
QSO: 3535 CW 2023-02-19 0626 PJ2T 599 K N8BE 599 OH
QSO: 3535 CW 2023-02-19 0627 PJ2T 599 K AB8OU 599 OH
QSO: 14051 CW 2023-02-19 0627 PJ2T 599 K WB6QPG 599 CA
QSO: 3535 CW 2023-02-19 0628 PJ2T 599 K WA7YAZ 599 AZ
QSO: 3535 CW 2023-02-19 0628 PJ2T 599 K W1SAV 599 CA
QSO: 3535 CW 2023-02-19 0629 PJ2T 599 K KV8P 599 OH
QSO: 3535 CW 2023-02-19 0630 PJ2T 599 K W6JPL 599 CA
QSO: 7044 CW 2023-02-19 0632 PJ2T 599 K K6ZP 599 CA
QSO: 7044 CW 2023-02-19 0633 PJ2T 599 K KE7W 599 WA
QSO: 7044 CW 2023-02-19 0634 PJ2T 599 K W7XE 599 OR
QSO: 3535 CW 2023-02-19 0634 PJ2T 599 K NR0P 599 KS
QSO: 7044 CW 2023-02-19 0635 PJ2T 599 K KC9LA 599 OH
QSO: 14051 CW 2023-02-19 0635 PJ2T 599 K WA6QYS 599 CA
QSO: 7044 CW 2023-02-19 0636 PJ2T 599 K NF6R 599 CA
QSO: 7044 CW 2023-02-19 0638 PJ2T 599 K VE3VY 599 ON
QSO: 3535 CW 2023-02-19 0639 PJ2T 599 K VA7DXX 599 BC
QSO: 7044 CW 2023-02-19 0639 PJ2T 599 K K7TDM 599 NV
QSO: 7044 CW 2023-02-19 0640 PJ2T 599 K N6FMF 599 CA
QSO: 7044 CW 2023-02-19 0640 PJ2T 599 K N3FZ 599 MD
QSO: 3535 CW 2023-02-19 0640 PJ2T 599 K W7MJM 599 OR
QSO: 7044 CW 2023-02-19 0641 PJ2T 599 K K7LVJ 599 WA
QSO: 7044 CW 2023-02-19 0642 PJ2T 599 K N7POV 599 WA
QSO: 3535 CW 2023-02-19 0642 PJ2T 599 K W6NUC 599 ID
QSO: 7044 CW 2023-02-19 0643 PJ2T 599 K N3RC 599 CA
QSO: 7044 CW 2023-02-19 0644 PJ2T 599 K N6GP 599 CA
QSO: 3535 CW 2023-02-19 0644 PJ2T 599 K W2CCC 599 NY
QSO: 3535 CW 2023-02-19 0647 PJ2T 599 K NM1J 599 MA
QSO: 14051 CW 2023-02-19 0648 PJ2T 599 K K6OK 599 CA
QSO: 3535 CW 2023-02-19 0648 PJ2T 599 K K5LDC 599 TX
QSO: 7044 CW 2023-02-19 0649 PJ2T 599 K KN7A 599 OR
QSO: 3535 CW 2023-02-19 0649 PJ2T 599 K WK7G 599 ID
QSO: 7044 CW 2023-02-19 0649 PJ2T 599 K K9PY 599 OR
QSO: 7044 CW 2023-02-19 0652 PJ2T 599 K NR0P 599 KS
QSO: 3535 CW 2023-02-19 0652 PJ2T 599 K W6QA 599 CA
QSO: 7044 CW 2023-02-19 0653 PJ2T 599 K KE7DZ 599 WA
QSO: 3535 CW 2023-02-19 0653 PJ2T 599 K K1DFT 599 RI
QSO: 3535 CW 2023-02-19 0654 PJ2T 599 K WB8JUI 599 OH
QSO: 14051 CW 2023-02-19 0658 PJ2T 599 K K5DA 599 NV
QSO: 7044 CW 2023-02-19 0658 PJ2T 599 K W5ZR 599 LA
QSO: 3535 CW 2023-02-19 0702 PJ2T 599 K KA2D 599 NY
QSO: 7044 CW 2023-02-19 0705 PJ2T 599 K WB4SPB 599 WA
QSO: 7044 CW 2023-02-19 0705 PJ2T 599 K WB6QPG 599 CA
QSO: 3535 CW 2023-02-19 0707 PJ2T 599 K VE7XF 599 BC
QSO: 7044 CW 2023-02-19 0708 PJ2T 599 K K5KMB 599 CA
QSO: 1834 CW 2023-02-19 0709 PJ2T 599 K WQ5L 599 MS
QSO: 3535 CW 2023-02-19 0709 PJ2T 599 K W7XZ 599 CA
QSO: 1834 CW 2023-02-19 0709 PJ2T 599 K K0EU 599 CO
QSO: 3535 CW 2023-02-19 0711 PJ2T 599 K N8TCP 599 OH
QSO: 1834 CW 2023-02-19 0711 PJ2T 599 K AB6Z 599 MS
QSO: 7044 CW 2023-02-19 0711 PJ2T 599 K AF7S 599 OR
QSO: 7044 CW 2023-02-19 0714 PJ2T 599 K WB6QPG 599 CA
QSO: 3535 CW 2023-02-19 0714 PJ2T 599 K WE0Q 599 MN
QSO: 1834 CW 2023-02-19 0716 PJ2T 599 K AD4ES 599 FL
QSO: 3535 CW 2023-02-19 0716 PJ2T 599 K W0PMO 599 MN
QSO: 1834 CW 2023-02-19 0716 PJ2T 599 K AD4ES 599 FL
QSO: 7044 CW 2023-02-19 0718 PJ2T 599 K W7AIT 599 CA
QSO: 7044 CW 2023-02-19 0719 PJ2T 599 K KG6SNV 599 CA
QSO: 3535 CW 2023-02-19 0720 PJ2T 599 K KN0V 599 MN
QSO: 7044 CW 2023-02-19 0721 PJ2T 599 K WA6SWM 599 CA
QSO: 7044 CW 2023-02-19 0722 PJ2T 599 K AK5CT 599 MS
QSO: 7044 CW 2023-02-19 0722 PJ2T 599 K W2CCC 599 NY
QSO: 7044 CW 2023-02-19 0723 PJ2T 599 K KE0LUA 599 MO
QSO: 3535 CW 2023-02-19 0724 PJ2T 599 K KE7W 599 WA
QSO: 3535 CW 2023-02-19 0727 PJ2T 599 K NR4A 599 FL
QSO: 7044 CW 2023-02-19 0727 PJ2T 599 K KC9EOQ 599 IL
QSO: 7044 CW 2023-02-19 0727 PJ2T 599 K KA2D 599 NY
QSO: 7044 CW 2023-02-19 0730 PJ2T 599 K AF7NX 599 OR
QSO: 7044 CW 2023-02-19 0730 PJ2T 599 K KB7PKC 599 WA
QSO: 3535 CW 2023-02-19 0731 PJ2T 599 K KC2WUF 599 NJ
QSO: 7044 CW 2023-02-19 0733 PJ2T 599 K K7EKD 599 WA
QSO: 3535 CW 2023-02-19 0734 PJ2T 599 K KB0NES 599 MN
QSO: 7044 CW 2023-02-19 0735 PJ2T 599 K N7YK 599 NV
QSO: 7044 CW 2023-02-19 0735 PJ2T 599 K N7YA 599 ME
QSO: 7044 CW 2023-02-19 0735 PJ2T 599 K AC4WC 599 WV
QSO: 3535 CW 2023-02-19 0736 PJ2T 599 K K7EKD 599 WA
QSO: 3535 CW 2023-02-19 0739 PJ2T 599 K AG9A 599 IL
QSO: 1834 CW 2023-02-19 0739 PJ2T 599 K WS9M 599 NY
QSO: 7044 CW 2023-02-19 0739 PJ2T 599 K KY6AA 599 IL
QSO: 3535 CW 2023-02-19 0740 PJ2T 599 K WA3WXR 599 PA
QSO: 3535 CW 2023-02-19 0746 PJ2T 599 K W4ZXT 599 KY
QSO: 3535 CW 2023-02-19 0746 PJ2T 599 K WI6R 599 AZ
QSO: 3535 CW 2023-02-19 0747 PJ2T 599 K K7TDM 599 NV
QSO: 3535 CW 2023-02-19 0749 PJ2T 599 K AC2YD 599 NJ
QSO: 1834 CW 2023-02-19 0749 PJ2T 599 K AB8UL 599 OH
QSO: 3535 CW 2023-02-19 0753 PJ2T 599 K KB7PKC 599 WA
QSO: 7044 CW 2023-02-19 0753 PJ2T 599 K KE8E 599 OH
QSO: 14051 CW 2023-02-19 0754 PJ2T 599 K KT4XA 599 AL
QSO: 3535 CW 2023-02-19 0754 PJ2T 599 K VA7ST 599 BC
QSO: 7044 CW 2023-02-19 0754 PJ2T 599 K KI5TLY 599 TX
QSO: 7044 CW 2023-02-19 0756 PJ2T 599 K N6RC 599 AZ
QSO: 7044 CW 2023-02-19 0756 PJ2T 599 K AB8WD 599 MI
QSO: 14051 CW 2023-02-19 0757 PJ2T 599 K NA4C 599 TN
QSO: 7044 CW 2023-02-19 0757 PJ2T 599 K KK7RR 599 AZ
QSO: 3535 CW 2023-02-19 0801 PJ2T 599 K KN1H 599 NH
QSO: 7044 CW 2023-02-19 0802 PJ2T 599 K WB2QOK 599 WV
QSO: 3535 CW 2023-02-19 0803 PJ2T 599 K WF4W 599 GA
QSO: 3535 CW 2023-02-19 0804 PJ2T 599 K N7UVH 599 ID
QSO: 7044 CW 2023-02-19 0804 PJ2T 599 K VA3AVP 599 ON
QSO: 7044 CW 2023-02-19 0805 PJ2T 599 K NA4C 599 TN
QSO: 3535 CW 2023-02-19 0808 PJ2T 599 K AE6C 599 CA
QSO: 7044 CW 2023-02-19 0808 PJ2T 599 K AG9A 599 IL
QSO: 3535 CW 2023-02-19 0809 PJ2T 599 K W8RTJ 599 OH
QSO: 3535 CW 2023-02-19 0810 PJ2T 599 K WS9M 599 NY
QSO: 3535 CW 2023-02-19 0811 PJ2T 599 K KG8N 599 MI
QSO: 7044 CW 2023-02-19 0812 PJ2T 599 K KB0NES 599 MN
QSO: 7044 CW 2023-02-19 0813 PJ2T 599 K K9PMV 599 IL
QSO: 14051 CW 2023-02-19 0818 PJ2T 599 K KE5LQ 599 TX
QSO: 7044 CW 2023-02-19 0819 PJ2T 599 K WF4W 599 GA
QSO: 7044 CW 2023-02-19 0821 PJ2T 599 K WK7G 599 ID
QSO: 3535 CW 2023-02-19 0821 PJ2T 599 K KC9EOQ 599 IL
QSO: 1834 CW 2023-02-19 0824 PJ2T 599 K W8RTJ 599 OH
QSO: 3535 CW 2023-02-19 0833 PJ2T 599 K W9CYA 599 KY
QSO: 3535 CW 2023-02-19 0834 PJ2T 599 K WA3RWP 599 VA
QSO: 3535 CW 2023-02-19 0837 PJ2T 599 K K9PMV 599 IL
QSO: 14051 CW 2023-02-19 0838 PJ2T 599 K WF4W 599 GA
QSO: 3535 CW 2023-02-19 0839 PJ2T 599 K N7YK 599 NV
QSO: 3535 CW 2023-02-19 0839 PJ2T 599 K K2ZC 599 NJ
QSO: 3535 CW 2023-02-19 0840 PJ2T 599 K WA4ZXV 599 AL
QSO: 1834 CW 2023-02-19 0841 PJ2T 599 K N4VN 599 AL
QSO: 1834 CW 2023-02-19 0842 PJ2T 599 K VE6WP 599 AB
QSO: 7044 CW 2023-02-19 0843 PJ2T 599 K KB7PKC 599 WA
QSO: 1834 CW 2023-02-19 0845 PJ2T 599 K KT3M 599 CO
QSO: 7044 CW 2023-02-19 0845 PJ2T 599 K N9OHW 599 CA
QSO: 3535 CW 2023-02-19 0846 PJ2T 599 K K2QU 599 NJ
QSO: 3535 CW 2023-02-19 0850 PJ2T 599 K N9IO 599 IL
QSO: 14051 CW 2023-02-19 0851 PJ2T 599 K WA4ZXV 599 AL
QSO: 3535 CW 2023-02-19 0851 PJ2T 599 K KO4O 599 AL
QSO: 7044 CW 2023-02-19 0852 PJ2T 599 K K6CSL 599 CA
QSO: 3535 CW 2023-02-19 0856 PJ2T 599 K NI8Z 599 OH
QSO: 7044 CW 2023-02-19 0903 PJ2T 599 K W1IBQ 599 GA
QSO: 3535 CW 2023-02-19 0906 PJ2T 599 K WD6DBM 599 CA
QSO: 14051 CW 2023-02-19 0908 PJ2T 599 K KO4O 599 AL
QSO: 3535 CW 2023-02-19 0908 PJ2T 599 K K3AK 599 MD
QSO: 7044 CW 2023-02-19 0909 PJ2T 599 K W5QZT 599 TX
QSO: 7044 CW 2023-02-19 0915 PJ2T 599 K AC6NT 599 TN
QSO: 7044 CW 2023-02-19 0917 PJ2T 599 K K3IU 599 RI
QSO: 7044 CW 2023-02-19 0917 PJ2T 599 K N1GKE 599 RI
QSO: 1834 CW 2023-02-19 0921 PJ2T 599 K VE3BR 599 ON
QSO: 3535 CW 2023-02-19 0922 PJ2T 599 K W9CSX 599 IN
QSO: 3535 CW 2023-02-19 0922 PJ2T 599 K K9PG 599 IL
QSO: 3535 CW 2023-02-19 0924 PJ2T 599 K W8KNO 599 OH
QSO: 3535 CW 2023-02-19 0926 PJ2T 599 K K1ESE 599 ME
QSO: 14051 CW 2023-02-19 0927 PJ2T 599 K KE8E 599 OH
QSO: 1834 CW 2023-02-19 0928 PJ2T 599 K N2EM 599 PA
QSO: 3535 CW 2023-02-19 0929 PJ2T 599 K AA9YP 599 IN
QSO: 1834 CW 2023-02-19 0931 PJ2T 599 K VE3XN 599 ON
QSO: 7044 CW 2023-02-19 0931 PJ2T 599 K AJ1G 599 CT
QSO: 3535 CW 2023-02-19 0932 PJ2T 599 K VE6RST 599 AB
QSO: 3535 CW 2023-02-19 0933 PJ2T 599 K K7GM 599 ME
QSO: 1834 CW 2023-02-19 0936 PJ2T 599 K N8JX 599 MI
QSO: 7044 CW 2023-02-19 0936 PJ2T 599 K KF8O 599 OH
QSO: 1834 CW 2023-02-19 0936 PJ2T 599 K N3FJP 599 MD
QSO: 7044 CW 2023-02-19 0936 PJ2T 599 K N0TV 599 FL
QSO: 3535 CW 2023-02-19 0939 PJ2T 599 K N2SO 599 NY
QSO: 7044 CW 2023-02-19 0940 PJ2T 599 K W4ATL 599 GA
QSO: 7044 CW 2023-02-19 0941 PJ2T 599 K W7KPL 599 AZ
QSO: 3535 CW 2023-02-19 0944 PJ2T 599 K AK4Z 599 TN
QSO: 7044 CW 2023-02-19 0945 PJ2T 599 K WD6DBM 599 CA
QSO: 3535 CW 2023-02-19 0948 PJ2T 599 K NU3A 599 DE
QSO: 7044 CW 2023-02-19 0949 PJ2T 599 K N3ZP 599 PA
QSO: 7044 CW 2023-02-19 0950 PJ2T 599 K N2SO 599 NY
QSO: 3535 CW 2023-02-19 0950 PJ2T 599 K VE3XN 599 ON
QSO: 3535 CW 2023-02-19 0951 PJ2T 599 K K3IU 599 RI
QSO: 1834 CW 2023-02-19 0953 PJ2T 599 K WA6POZ 599 FL
QSO: 7044 CW 2023-02-19 0955 PJ2T 599 K K5OO 599 AR
QSO: 3535 CW 2023-02-19 1001 PJ2T 599 K N6BT 599 AZ
QSO: 7044 CW 2023-02-19 1001 PJ2T 599 K N3DI 599 LA
QSO: 7044 CW 2023-02-19 1002 PJ2T 599 K VE3OZO 599 ON
QSO: 3535 CW 2023-02-19 1003 PJ2T 599 K VE3ZY 599 ON
QSO: 1834 CW 2023-02-19 1006 PJ2T 599 K N6BT 599 AZ
QSO: 7044 CW 2023-02-19 1008 PJ2T 599 K W7BV 599 AZ
QSO: 7044 CW 2023-02-19 1011 PJ2T 599 K K9ABR 599 IL
QSO: 7044 CW 2023-02-19 1011 PJ2T 599 K K1ESE 599 ME
QSO: 1834 CW 2023-02-19 1012 PJ2T 599 K K2KA 599 MA
QSO: 7044 CW 2023-02-19 1013 PJ2T 599 K K4ZW 599 VA
QSO: 3535 CW 2023-02-19 1015 PJ2T 599 K KZ1O 599 FL
QSO: 3535 CW 2023-02-19 1016 PJ2T 599 K N8VV 599 OH
QSO: 3535 CW 2023-02-19 1017 PJ2T 599 K KI2X 599 FL
QSO: 3535 CW 2023-02-19 1017 PJ2T 599 K WF3T 599 KY
QSO: 3535 CW 2023-02-19 1020 PJ2T 599 K WO7U 599 MO
QSO: 7044 CW 2023-02-19 1021 PJ2T 599 K K7JQ 599 AZ
QSO: 3535 CW 2023-02-19 1026 PJ2T 599 K N3ZP 599 PA
QSO: 7045 CW 2023-02-19 1027 PJ2T 599 K N4DU 599 GA
QSO: 3535 CW 2023-02-19 1027 PJ2T 599 K K6ETM 599 VA
QSO: 3535 CW 2023-02-19 1029 PJ2T 599 K WA8KAN 599 WV
QSO: 3535 CW 2023-02-19 1029 PJ2T 599 K AA8UL 599 WV
QSO: 7045 CW 2023-02-19 1036 PJ2T 599 K VE3XN 599 ON
QSO: 3535 CW 2023-02-19 1036 PJ2T 599 K N4TZ 599 IN
QSO: 7045 CW 2023-02-19 1036 PJ2T 599 K W1UU 599 MA
QSO: 7045 CW 2023-02-19 1037 PJ2T 599 K K7FM 599 ME
QSO: 7045 CW 2023-02-19 1039 PJ2T 599 K N4TVC 599 VA
QSO: 3535 CW 2023-02-19 1039 PJ2T 599 K K7FX 599 AZ
QSO: 3535 CW 2023-02-19 1040 PJ2T 599 K K9LA 599 IN
QSO: 3535 CW 2023-02-19 1040 PJ2T 599 K K1XEE 599 CT
QSO: 7045 CW 2023-02-19 1041 PJ2T 599 K W6GMT 599 MN
QSO: 3535 CW 2023-02-19 1041 PJ2T 599 K K6TOP 599 CA
QSO: 3535 CW 2023-02-19 1042 PJ2T 599 K NS8O 599 OH
QSO: 3535 CW 2023-02-19 1042 PJ2T 599 K W8PU 599 OH
QSO: 3535 CW 2023-02-19 1043 PJ2T 599 K KE5AZ 599 TX
QSO: 3535 CW 2023-02-19 1045 PJ2T 599 K K8JPM 599 OH
QSO: 3535 CW 2023-02-19 1047 PJ2T 599 K W1UU 599 MA
QSO: 7045 CW 2023-02-19 1047 PJ2T 599 K W6EO 599 CA
QSO: 7045 CW 2023-02-19 1048 PJ2T 599 K WX7V 599 TX
QSO: 3535 CW 2023-02-19 1048 PJ2T 599 K AE4Y 599 NC
QSO: 7045 CW 2023-02-19 1048 PJ2T 599 K AE0IB 599 MO
QSO: 3535 CW 2023-02-19 1048 PJ2T 599 K W1EDX 599 CT
QSO: 7045 CW 2023-02-19 1049 PJ2T 599 K WA8MDC/4 599 FL
QSO: 3535 CW 2023-02-19 1049 PJ2T 599 K NI9Y 599 IN
QSO: 7045 CW 2023-02-19 1049 PJ2T 599 K NF8R 599 OH
QSO: 7045 CW 2023-02-19 1050 PJ2T 599 K K2KA 599 MA
QSO: 7045 CW 2023-02-19 1050 PJ2T 599 K WA8KAN 599 WV
QSO: 7045 CW 2023-02-19 1050 PJ2T 599 K KM6ERJ 599 CA
QSO: 3535 CW 2023-02-19 1050 PJ2T 599 K K1MD 599 RI
QSO: 3535 CW 2023-02-19 1051 PJ2T 599 K W1EDX 599 CT
QSO: 7045 CW 2023-02-19 1052 PJ2T 599 K N4TZ 599 IN
QSO: 3535 CW 2023-02-19 1053 PJ2T 599 K W8VE 599 OH
QSO: 3535 CW 2023-02-19 1054 PJ2T 599 K N0HM 599 MN
QSO: 7045 CW 2023-02-19 1054 PJ2T 599 K VE2OXP 599 QC
QSO: 7045 CW 2023-02-19 1055 PJ2T 599 K AA0N 599 IA
QSO: 3535 CW 2023-02-19 1055 PJ2T 599 K K2ZR/4 599 FL
QSO: 7045 CW 2023-02-19 1056 PJ2T 599 K WB9FBO 599 IL
QSO: 7045 CW 2023-02-19 1100 PJ2T 599 K KC9GBX 599 WI
QSO: 7045 CW 2023-02-19 1101 PJ2T 599 K KE5DXX 599 TX
QSO: 3535 CW 2023-02-19 1101 PJ2T 599 K AJ1G 599 CT
QSO: 7045 CW 2023-02-19 1104 PJ2T 599 K K8YU 599 OH
QSO: 1834 CW 2023-02-19 1105 PJ2T 599 K N5ZC 599 TX
QSO: 3535 CW 2023-02-19 1108 PJ2T 599 K W5BM 599 OK
QSO: 3535 CW 2023-02-19 1108 PJ2T 599 K N3MVX 599 PA
QSO: 14062 CW 2023-02-19 1113 PJ2T 599 K VO2AC 599 LB
QSO: 7045 CW 2023-02-19 1113 PJ2T 599 K W6EO 599 CA
QSO: 3535 CW 2023-02-19 1116 PJ2T 599 K K2HT 599 MO
QSO: 7045 CW 2023-02-19 1117 PJ2T 599 K NT0Z 599 MN
QSO: 7045 CW 2023-02-19 1120 PJ2T 599 K N8ELA 599 AZ
QSO: 7045 CW 2023-02-19 1120 PJ2T 599 K K8JPM 599 OH
QSO: 7045 CW 2023-02-19 1120 PJ2T 599 K W8MKR 599 MI
QSO: 7045 CW 2023-02-19 1120 PJ2T 599 K K9HXO 599 FL
QSO: 14051 CW 2023-02-19 1121 PJ2T 599 K AD8CW 599 CT
QSO: 3535 CW 2023-02-19 1121 PJ2T 599 K NF8R 599 OH
QSO: 14051 CW 2023-02-19 1123 PJ2T 599 K KC1SA 599 CT
QSO: 7045 CW 2023-02-19 1124 PJ2T 599 K W3OA 599 NC
QSO: 14051 CW 2023-02-19 1125 PJ2T 599 K KO1H 599 ME
QSO: 14051 CW 2023-02-19 1127 PJ2T 599 K K1TN 599 FL
QSO: 14051 CW 2023-02-19 1128 PJ2T 599 K K3IU 599 RI
QSO: 7045 CW 2023-02-19 1129 PJ2T 599 K AE2JL 599 NJ
QSO: 14051 CW 2023-02-19 1131 PJ2T 599 K W1UU 599 MA
QSO: 7045 CW 2023-02-19 1134 PJ2T 599 K AA4V 599 SC
QSO: 7045 CW 2023-02-19 1138 PJ2T 599 K KB8TT 599 OH
QSO: 14051 CW 2023-02-19 1141 PJ2T 599 K AG2J 599 NJ
QSO: 7045 CW 2023-02-19 1141 PJ2T 599 K VE2OWL 599 QC
QSO: 7045 CW 2023-02-19 1141 PJ2T 599 K W1EDX 599 CT
QSO: 14051 CW 2023-02-19 1141 PJ2T 599 K K1CTR 599 FL
QSO: 14051 CW 2023-02-19 1142 PJ2T 599 K W3TAS 599 DE
QSO: 14051 CW 2023-02-19 1143 PJ2T 599 K KG4QIV 599 FL
QSO: 14051 CW 2023-02-19 1144 PJ2T 599 K K4BBH 599 GA
QSO: 7045 CW 2023-02-19 1145 PJ2T 599 K NJ0U 599 IN
QSO: 7045 CW 2023-02-19 1145 PJ2T 599 K N4UY 599 VA
QSO: 14051 CW 2023-02-19 1145 PJ2T 599 K K8LN 599 OH
QSO: 14051 CW 2023-02-19 1147 PJ2T 599 K K2TER 599 NY
QSO: 14051 CW 2023-02-19 1147 PJ2T 599 K KJ2D 599 NJ
QSO: 14051 CW 2023-02-19 1147 PJ2T 599 K W4ZXT 599 KY
QSO: 14051 CW 2023-02-19 1148 PJ2T 599 K N8VV 599 OH
QSO: 14051 CW 2023-02-19 1148 PJ2T 599 K K2WK 599 VA
QSO: 14051 CW 2023-02-19 1149 PJ2T 599 K KB0GT 599 MN
QSO: 14051 CW 2023-02-19 1149 PJ2T 599 K K2WK 599 VA
QSO: 14051 CW 2023-02-19 1151 PJ2T 599 K K4BBH 599 GA
