START-OF-LOG: 3.0
LOCATION: DX
CALLSIGN: SZ1A
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: RTTY
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 1585122
CLUB: RADIO AMATEUR ASSOCIATION OF WESTERN GREECE
CONTEST: CQ-WW-RTTY
CREATED-BY: WriteLog V10.86C
NAME: RADIO AMATEUR ASSOCIATION OF WESTERN GREECE
OPERATORS: SV1DPI  SV1CIB  SV1EBV  SV1HKZ  SV1HLB  SV2HQL  SV1ENG
QSO: 14090 RY 2011-09-24 2236 SZ1A          599     20 SV     CV5K          599 13     DX
QSO: 14085 RY 2011-09-24 2238 SZ1A          599     20 SV     TF3PPN        599 40     DX
QSO:  3593 RY 2011-09-24 2259 SZ1A          599     20 SV     ER4A          599 16     DX
QSO:  7063 RY 2011-09-24 2310 SZ1A          599     20 SV     SN2B          599 15     DX
QSO:  7069 RY 2011-09-24 2315 SZ1A          599     20 SV     SM6FUD        599 14     DX
QSO:  7069 RY 2011-09-24 2318 SZ1A          599     20 SV     SM2BJS        599 14     DX
QSO:  7069 RY 2011-09-24 2319 SZ1A          599     20 SV     DF2RG         599 14     DX
QSO:  7069 RY 2011-09-24 2320 SZ1A          599     20 SV     UT8EL         599 16     DX
QSO:  7069 RY 2011-09-24 2320 SZ1A          599     20 SV     RT9S          599 16     DX
QSO:  7069 RY 2011-09-24 2321 SZ1A          599     20 SV     RW3PF         599 16     DX
QSO:  7069 RY 2011-09-24 2322 SZ1A          599     20 SV     G3RLE         599 14     DX
QSO:  7069 RY 2011-09-24 2324 SZ1A          599     20 SV     PD2J          599 14     DX
QSO:  7069 RY 2011-09-24 2325 SZ1A          599     20 SV     OK1HEH        599 15     DX
QSO:  7069 RY 2011-09-24 2326 SZ1A          599     20 SV     OH2ET         599 15     DX
QSO:  7069 RY 2011-09-24 2327 SZ1A          599     20 SV     DL6SFR        599 14     DX
QSO:  7069 RY 2011-09-24 2327 SZ1A          599     20 SV     F1BJD         599 14     DX
QSO:  7069 RY 2011-09-24 2328 SZ1A          599     20 SV     UV5QR         599 16     DX
QSO:  7069 RY 2011-09-24 2328 SZ1A          599     20 SV     PI4CC         599 14     DX
QSO:  7069 RY 2011-09-24 2329 SZ1A          599     20 SV     YL2CZ         599 15     DX
QSO:  7069 RY 2011-09-24 2330 SZ1A          599     20 SV     OR3A          599 14     DX
QSO:  7069 RY 2011-09-24 2331 SZ1A          599     20 SV     LA8AW         599 14     DX
QSO:  7069 RY 2011-09-24 2332 SZ1A          599     20 SV     UW1M          599 16     DX
QSO:  7069 RY 2011-09-24 2332 SZ1A          599     20 SV     RA3NC         599 16     DX
QSO:  7069 RY 2011-09-24 2333 SZ1A          599     20 SV     EA2TT         599 14     DX
QSO:  7069 RY 2011-09-24 2338 SZ1A          599     20 SV     UO6P          599 17     DX
QSO:  7069 RY 2011-09-24 2338 SZ1A          599     20 SV     UN3Z          599 17     DX
QSO:  7069 RY 2011-09-24 2342 SZ1A          599     20 SV     UT5ECZ        599 16     DX
QSO:  7069 RY 2011-09-24 2342 SZ1A          599     20 SV     M0ZWW         599 14     DX
QSO:  7069 RY 2011-09-24 2345 SZ1A          599     20 SV     SP6MLX        599 15     DX
QSO:  7069 RY 2011-09-24 2347 SZ1A          599     20 SV     DM6DX         599 14     DX
QSO:  7069 RY 2011-09-24 2349 SZ1A          599     20 SV     LA4WKA        599 14     DX
QSO:  7069 RY 2011-09-24 2350 SZ1A          599     20 SV     GM0FGI        599 14     DX
QSO:  7069 RY 2011-09-24 2353 SZ1A          599     20 SV     LY775D        599 15     DX
QSO:  7069 RY 2011-09-24 2356 SZ1A          599     20 SV     YO6FPW        599 20     DX
QSO:  7069 RY 2011-09-25 0000 SZ1A          599     20 SV     NZ4O          599 5      FL
QSO:  7069 RY 2011-09-25 0002 SZ1A          599     20 SV     GM1BSG        599 14     DX
QSO:  7069 RY 2011-09-25 0002 SZ1A          599     20 SV     K2MGR         599 5      NY
QSO:  7069 RY 2011-09-25 0009 SZ1A          599     20 SV     UT2AA         599 16     DX
QSO:  7069 RY 2011-09-25 0012 SZ1A          599     20 SV     W1TY          599 5      NY
QSO:  7069 RY 2011-09-25 0015 SZ1A          599     20 SV     DB2KT         599 14     DX
QSO:  7069 RY 2011-09-25 0017 SZ1A          599     20 SV     UA9BA         599 17     DX
QSO:  7069 RY 2011-09-25 0018 SZ1A          599     20 SV     DJ6EJ         599 14     DX
QSO:  7069 RY 2011-09-25 0020 SZ1A          599     20 SV     LZ9R          599 20     DX
QSO:  7069 RY 2011-09-25 0020 SZ1A          599     20 SV     UW1I          599 16     DX
QSO:  7069 RY 2011-09-25 0025 SZ1A          599     20 SV     K0IR          599 4      MN
QSO:  7069 RY 2011-09-25 0025 SZ1A          599     20 SV     SP8TDV        599 15     DX
QSO:  7069 RY 2011-09-25 0026 SZ1A          599     20 SV     G3V           599 14     DX
QSO:  7069 RY 2011-09-25 0028 SZ1A          599     20 SV     OM3IAG        599 15     DX
QSO:  7069 RY 2011-09-25 0036 SZ1A          599     20 SV     SN9P          599 15     DX
QSO:  7069 RY 2011-09-25 0038 SZ1A          599     20 SV     OZ2AR         599 14     DX
QSO:  7069 RY 2011-09-25 0039 SZ1A          599     20 SV     YW4D          599 9      DX
QSO:  7069 RY 2011-09-25 0042 SZ1A          599     20 SV     UT7L          599 16     DX
QSO:  7069 RY 2011-09-25 0045 SZ1A          599     20 SV     RA0ANO        599 18     DX
QSO:  7069 RY 2011-09-25 0045 SZ1A          599     20 SV     UY1HY         599 16     DX
QSO:  7069 RY 2011-09-25 0047 SZ1A          599     20 SV     SA0BDK        599 14     DX
QSO:  7069 RY 2011-09-25 0048 SZ1A          599     20 SV     UW4I          599 16     DX
QSO:  7069 RY 2011-09-25 0049 SZ1A          599     20 SV     G0CER         599 14     DX
QSO:  7069 RY 2011-09-25 0049 SZ1A          599     20 SV     OK1VPO        599 15     DX
QSO:  7069 RY 2011-09-25 0052 SZ1A          599     20 SV     F4FFH         599 14     DX
QSO:  7069 RY 2011-09-25 0053 SZ1A          599     20 SV     RN3ZIC        599 16     DX
QSO:  7069 RY 2011-09-25 0057 SZ1A          599     20 SV     SP8NR         599 15     DX
QSO:  7069 RY 2011-09-25 0057 SZ1A          599     20 SV     G0HDV         599 14     DX
QSO:  7069 RY 2011-09-25 0059 SZ1A          599     20 SV     RA9MX         599 17     DX
QSO:  7069 RY 2011-09-25 0102 SZ1A          599     20 SV     TM4P          599 14     DX
QSO:  7069 RY 2011-09-25 0102 SZ1A          599     20 SV     NA3M          599 5      MD
QSO:  7069 RY 2011-09-25 0103 SZ1A          599     20 SV     DD1JN         599 14     DX
QSO:  7069 RY 2011-09-25 0105 SZ1A          599     20 SV     RW9MZ         599 17     DX
QSO:  7069 RY 2011-09-25 0110 SZ1A          599     20 SV     DL8ZAW        599 14     DX
QSO:  7069 RY 2011-09-25 0110 SZ1A          599     20 SV     SP3RBG        599 15     DX
QSO:  7069 RY 2011-09-25 0115 SZ1A          599     20 SV     GW4SKA        599 14     DX
QSO:  7069 RY 2011-09-25 0115 SZ1A          599     20 SV     G0MTN         599 14     DX
QSO:  7069 RY 2011-09-25 0118 SZ1A          599     20 SV     RG8K          599 17     DX
QSO:  7069 RY 2011-09-25 0121 SZ1A          599     20 SV     SN9I          599 15     DX
QSO:  7069 RY 2011-09-25 0121 SZ1A          599     20 SV     RA3FD         599 16     DX
QSO:  7069 RY 2011-09-25 0126 SZ1A          599     20 SV     US5ZFT        599 16     DX
QSO:  7069 RY 2011-09-25 0126 SZ1A          599     20 SV     OK1MSP        599 15     DX
QSO:  7069 RY 2011-09-25 0128 SZ1A          599     20 SV     EA5FIV        599 14     DX
QSO:  7069 RY 2011-09-25 0130 SZ1A          599     20 SV     UR5XMM        599 16     DX
QSO:  7069 RY 2011-09-25 0133 SZ1A          599     20 SV     LA5HPA        599 14     DX
QSO:  7069 RY 2011-09-25 0136 SZ1A          599     20 SV     SO7B          599 15     DX
QSO:  7069 RY 2011-09-25 0143 SZ1A          599     20 SV     W1ZT          599 5      MA
QSO:  7069 RY 2011-09-25 0148 SZ1A          599     20 SV     UU4JC         599 16     DX
QSO:  7069 RY 2011-09-25 0148 SZ1A          599     20 SV     G7BRC         599 14     DX
QSO:  7069 RY 2011-09-25 0152 SZ1A          599     20 SV     UN8LWF        599 17     DX
QSO:  7069 RY 2011-09-25 0156 SZ1A          599     20 SV     DD8JJ         599 14     DX
QSO:  7069 RY 2011-09-25 0158 SZ1A          599     20 SV     KB1EFS        599 5      MA
QSO:  7069 RY 2011-09-25 0159 SZ1A          599     20 SV     YO8WW         599 20     DX
QSO:  7069 RY 2011-09-25 0200 SZ1A          599     20 SV     K0KX          599 4      MN
QSO:  7069 RY 2011-09-25 0200 SZ1A          599     20 SV     LX1R          599 14     DX
QSO:  7069 RY 2011-09-25 0201 SZ1A          599     20 SV     LY1R          599 15     DX
QSO:  7069 RY 2011-09-25 0201 SZ1A          599     20 SV     UX0FF         599 16     DX
QSO:  7069 RY 2011-09-25 0202 SZ1A          599     20 SV     VE2EZD        599 5      QC
QSO:  7069 RY 2011-09-25 0204 SZ1A          599     20 SV     K6SXA         599 4      TX
QSO:  7069 RY 2011-09-25 0205 SZ1A          599     20 SV     VE2FXL        599 5      QC
QSO:  7069 RY 2011-09-25 0207 SZ1A          599     20 SV     PI4COM        599 14     DX
QSO:  7069 RY 2011-09-25 0208 SZ1A          599     20 SV     IK2DZN        599 15     DX
QSO:  7069 RY 2011-09-25 0210 SZ1A          599     20 SV     DC9ZP         599 14     DX
QSO:  7069 RY 2011-09-25 0213 SZ1A          599     20 SV     UT2UB         599 16     DX
QSO:  7069 RY 2011-09-25 0215 SZ1A          599     20 SV     EE3E          599 14     DX
QSO:  7071 RY 2011-09-25 0217 SZ1A          599     20 SV     P49X          599 9      DX
QSO:  7069 RY 2011-09-25 0221 SZ1A          599     20 SV     W1BYH         599 5      VA
QSO:  7069 RY 2011-09-25 0222 SZ1A          599     20 SV     UA3QGT        599 16     DX
QSO:  7047 RY 2011-09-25 0224 SZ1A          599     20 SV     CN3A          599 33     DX
QSO:  7069 RY 2011-09-25 0227 SZ1A          599     20 SV     UA9CDV        599 17     DX
QSO:  7069 RY 2011-09-25 0229 SZ1A          599     20 SV     DL5JS         599 14     DX
QSO:  7069 RY 2011-09-25 0230 SZ1A          599     20 SV     RX3AEX        599 16     DX
QSO:  7069 RY 2011-09-25 0233 SZ1A          599     20 SV     ED2V          599 14     DX
QSO:  7069 RY 2011-09-25 0234 SZ1A          599     20 SV     K5ZD          599 5      MA
QSO:  7069 RY 2011-09-25 0235 SZ1A          599     20 SV     DH0GHU        599 14     DX
QSO:  7069 RY 2011-09-25 0235 SZ1A          599     20 SV     DL6JZ         599 14     DX
QSO:  7069 RY 2011-09-25 0237 SZ1A          599     20 SV     KN8DMK        599 4      TX
QSO:  7069 RY 2011-09-25 0237 SZ1A          599     20 SV     RU3EJ         599 16     DX
QSO:  7069 RY 2011-09-25 0243 SZ1A          599     20 SV     UT0UA         599 16     DX
QSO:  7069 RY 2011-09-25 0244 SZ1A          599     20 SV     CO2MS         599 8      DX
QSO:  7069 RY 2011-09-25 0244 SZ1A          599     20 SV     PA1NL         599 14     DX
QSO:  7069 RY 2011-09-25 0245 SZ1A          599     20 SV     UR4MHI        599 16     DX
QSO:  7090 RY 2011-09-25 0247 SZ1A          599     20 SV     HI3TEJ        599 8      DX
QSO:  7069 RY 2011-09-25 0250 SZ1A          599     20 SV     US8UA         599 16     DX
QSO:  7069 RY 2011-09-25 0251 SZ1A          599     20 SV     RU4PH         599 16     DX
QSO:  7069 RY 2011-09-25 0253 SZ1A          599     20 SV     M0VAA         599 14     DX
QSO:  3586 RY 2011-09-25 0304 SZ1A          599     20 SV     F5VBT         599 14     DX
QSO:  3586 RY 2011-09-25 0304 SZ1A          599     20 SV     YT2T          599 15     DX
QSO:  3586 RY 2011-09-25 0306 SZ1A          599     20 SV     HA3HZ         599 15     DX
QSO:  3586 RY 2011-09-25 0306 SZ1A          599     20 SV     LX8M          599 14     DX
QSO:  3586 RY 2011-09-25 0306 SZ1A          599     20 SV     EF7R          599 14     DX
QSO:  3586 RY 2011-09-25 0307 SZ1A          599     20 SV     OH3I          599 15     DX
QSO:  3586 RY 2011-09-25 0308 SZ1A          599     20 SV     RU6YJ         599 16     DX
QSO:  3586 RY 2011-09-25 0308 SZ1A          599     20 SV     OH2ET         599 15     DX
QSO:  3586 RY 2011-09-25 0309 SZ1A          599     20 SV     UA5F          599 16     DX
QSO:  3586 RY 2011-09-25 0310 SZ1A          599     20 SV     US8UA         599 16     DX
QSO:  3586 RY 2011-09-25 0310 SZ1A          599     20 SV     OL7M          599 15     DX
QSO:  3586 RY 2011-09-25 0311 SZ1A          599     20 SV     SV3DCX        599 20     DX
QSO:  3586 RY 2011-09-25 0313 SZ1A          599     20 SV     ER3AU         599 16     DX
QSO:  3586 RY 2011-09-25 0314 SZ1A          599     20 SV     DQ4W          599 14     DX
QSO:  3586 RY 2011-09-25 0316 SZ1A          599     20 SV     E77M          599 15     DX
QSO:  3586 RY 2011-09-25 0316 SZ1A          599     20 SV     YO9HP         599 20     DX
QSO:  3586 RY 2011-09-25 0318 SZ1A          599     20 SV     OM5M          599 15     DX
QSO:  3586 RY 2011-09-25 0319 SZ1A          599     20 SV     RV3IC         599 16     DX
QSO:  3586 RY 2011-09-25 0320 SZ1A          599     20 SV     IK0XBX        599 15     DX
QSO:  3586 RY 2011-09-25 0322 SZ1A          599     20 SV     IV3BCA        599 15     DX
QSO:  3586 RY 2011-09-25 0324 SZ1A          599     20 SV     SP3DOS        599 15     DX
QSO:  3586 RY 2011-09-25 0327 SZ1A          599     20 SV     OK2PF         599 15     DX
QSO:  3586 RY 2011-09-25 0327 SZ1A          599     20 SV     OK1DKO        599 15     DX
QSO:  3586 RY 2011-09-25 0328 SZ1A          599     20 SV     HA8IE         599 15     DX
QSO:  3586 RY 2011-09-25 0328 SZ1A          599     20 SV     HA3LI         599 15     DX
QSO:  3586 RY 2011-09-25 0330 SZ1A          599     20 SV     EA3CCN        599 14     DX
QSO:  3586 RY 2011-09-25 0332 SZ1A          599     20 SV     SQ2PNA        599 15     DX
QSO:  3586 RY 2011-09-25 0332 SZ1A          599     20 SV     DL7UMK        599 14     DX
QSO:  3586 RY 2011-09-25 0333 SZ1A          599     20 SV     RN3ZC         599 16     DX
QSO:  3586 RY 2011-09-25 0335 SZ1A          599     20 SV     OK1HEH        599 15     DX
QSO:  3586 RY 2011-09-25 0341 SZ1A          599     20 SV     SP8NR         599 15     DX
QSO:  3586 RY 2011-09-25 0344 SZ1A          599     20 SV     IQ3GO         599 15     DX
QSO:  3583 RY 2011-09-25 0345 SZ1A          599     20 SV     SV2VS         599 20     DX
QSO:  7069 RY 2011-09-25 0350 SZ1A          599     20 SV     RU4LM         599 16     DX
QSO:  7069 RY 2011-09-25 0350 SZ1A          599     20 SV     DJ8QP         599 14     DX
QSO:  7069 RY 2011-09-25 0352 SZ1A          599     20 SV     AJ4GL         599 5      VA
QSO:  7069 RY 2011-09-25 0353 SZ1A          599     20 SV     UR8IDX        599 16     DX
QSO:  7069 RY 2011-09-25 0355 SZ1A          599     20 SV     SQ9UM         599 15     DX
QSO:  7069 RY 2011-09-25 0356 SZ1A          599     20 SV     F5RJM         599 14     DX
QSO:  7069 RY 2011-09-25 0358 SZ1A          599     20 SV     DL1TDL        599 14     DX
QSO:  3589 RY 2011-09-25 0402 SZ1A          599     20 SV     UU7J          599 16     DX
QSO:  3589 RY 2011-09-25 0402 SZ1A          599     20 SV     DL1DXF        599 14     DX
QSO:  3589 RY 2011-09-25 0404 SZ1A          599     20 SV     DD0A          599 14     DX
QSO:  3589 RY 2011-09-25 0405 SZ1A          599     20 SV     UX1UX         599 16     DX
QSO: 14093 RY 2011-09-25 0419 SZ1A          599     20 SV     4Z1TL         599 20     DX
QSO: 14093 RY 2011-09-25 0421 SZ1A          599     20 SV     OH2BBT        599 15     DX
QSO: 14095 RY 2011-09-25 0424 SZ1A          599     20 SV     ES4RD         599 15     DX
QSO: 14095 RY 2011-09-25 0429 SZ1A          599     20 SV     K7BTW         599 3      WA
QSO: 14095 RY 2011-09-25 0429 SZ1A          599     20 SV     EU4CQ         599 16     DX
QSO: 14095 RY 2011-09-25 0431 SZ1A          599     20 SV     R3RR          599 16     DX
QSO: 14096 RY 2011-09-25 0438 SZ1A          599     20 SV     N6AR          599 5      FL
QSO: 14096 RY 2011-09-25 0439 SZ1A          599     20 SV     W9OA          599 4      WI
QSO: 14096 RY 2011-09-25 0440 SZ1A          599     20 SV     K1IMI         599 5      ME
QSO: 14096 RY 2011-09-25 0443 SZ1A          599     20 SV     DL8ZVG        599 14     DX
QSO: 14107 RY 2011-09-25 0449 SZ1A          599     20 SV     SF0D          599 14     DX
QSO: 21092 RY 2011-09-25 0453 SZ1A          599     20 SV     OH9YM         599 15     DX
QSO: 21092 RY 2011-09-25 0454 SZ1A          599     20 SV     RA3VX         599 16     DX
QSO: 28092 RY 2011-09-25 0501 SZ1A          599     20 SV     JA6WJL        599 25     DX
QSO: 14110 RY 2011-09-25 0511 SZ1A          599     20 SV     RW6AH         599 16     DX
QSO: 14110 RY 2011-09-25 0511 SZ1A          599     20 SV     EU1AZ         599 16     DX
QSO: 14110 RY 2011-09-25 0512 SZ1A          599     20 SV     RN3AJK        599 16     DX
QSO: 14110 RY 2011-09-25 0512 SZ1A          599     20 SV     EW8DZ         599 16     DX
QSO: 14110 RY 2011-09-25 0512 SZ1A          599     20 SV     DF2MC         599 14     DX
QSO: 14110 RY 2011-09-25 0513 SZ1A          599     20 SV     DL6JZ         599 14     DX
QSO: 14110 RY 2011-09-25 0514 SZ1A          599     20 SV     DJ8QP         599 14     DX
QSO: 14110 RY 2011-09-25 0516 SZ1A          599     20 SV     DF5MA         599 14     DX
QSO: 14110 RY 2011-09-25 0517 SZ1A          599     20 SV     EW8AZ         599 16     DX
QSO: 14110 RY 2011-09-25 0518 SZ1A          599     20 SV     UA4LU         599 16     DX
QSO: 14110 RY 2011-09-25 0518 SZ1A          599     20 SV     US8UA         599 16     DX
QSO: 14110 RY 2011-09-25 0519 SZ1A          599     20 SV     DK6CQ         599 14     DX
QSO: 14110 RY 2011-09-25 0519 SZ1A          599     20 SV     UT3RS         599 16     DX
QSO: 14110 RY 2011-09-25 0521 SZ1A          599     20 SV     RL2A          599 16     DX
QSO: 14110 RY 2011-09-25 0521 SZ1A          599     20 SV     UT5ECZ        599 16     DX
QSO: 14110 RY 2011-09-25 0522 SZ1A          599     20 SV     OH2LZI        599 15     DX
QSO: 14110 RY 2011-09-25 0523 SZ1A          599     20 SV     RW3PF         599 16     DX
QSO: 14110 RY 2011-09-25 0523 SZ1A          599     20 SV     UT1AA         599 16     DX
QSO: 14110 RY 2011-09-25 0526 SZ1A          599     20 SV     OK2PMS        599 15     DX
QSO: 14110 RY 2011-09-25 0527 SZ1A          599     20 SV     W6YX          599 3      CA
QSO: 14110 RY 2011-09-25 0530 SZ1A          599     20 SV     DF7JC         599 14     DX
QSO: 14110 RY 2011-09-25 0530 SZ1A          599     20 SV     SN9I          599 15     DX
QSO: 28089 RY 2011-09-25 0532 SZ1A          599     20 SV     UA9UR         599 18     DX
QSO: 28089 RY 2011-09-25 0533 SZ1A          599     20 SV     RW4NH         599 16     DX
QSO: 28089 RY 2011-09-25 0537 SZ1A          599     20 SV     RM9RZ         599 17     DX
QSO: 28089 RY 2011-09-25 0540 SZ1A          599     20 SV     SN7TM         599 15     DX
QSO: 21099 RY 2011-09-25 0542 SZ1A          599     20 SV     UY3MW         599 16     DX
QSO: 21099 RY 2011-09-25 0545 SZ1A          599     20 SV     RL3AW         599 16     DX
QSO: 21099 RY 2011-09-25 0546 SZ1A          599     20 SV     SM5FQQ        599 14     DX
QSO: 21085 RY 2011-09-25 0550 SZ1A          599     20 SV     YL2QV         599 15     DX
QSO: 21085 RY 2011-09-25 0550 SZ1A          599     20 SV     PI4CC         599 14     DX
QSO: 21085 RY 2011-09-25 0551 SZ1A          599     20 SV     RA3ATE        599 16     DX
QSO: 28092 RY 2011-09-25 0555 SZ1A          599     20 SV     RL2A          599 16     DX
QSO: 28092 RY 2011-09-25 0556 SZ1A          599     20 SV     BH3OTC        599 24     DX
QSO: 28092 RY 2011-09-25 0556 SZ1A          599     20 SV     UA3DCW        599 16     DX
QSO: 28092 RY 2011-09-25 0557 SZ1A          599     20 SV     RN3AJK        599 16     DX
QSO: 28092 RY 2011-09-25 0559 SZ1A          599     20 SV     RW4FE         599 16     DX
QSO: 28092 RY 2011-09-25 0600 SZ1A          599     20 SV     UA4FEN        599 16     DX
QSO: 28092 RY 2011-09-25 0601 SZ1A          599     20 SV     RA4WC         599 16     DX
QSO: 28092 RY 2011-09-25 0602 SZ1A          599     20 SV     RA3NC         599 16     DX
QSO: 28092 RY 2011-09-25 0604 SZ1A          599     20 SV     UA3NFI        599 16     DX
QSO: 28092 RY 2011-09-25 0610 SZ1A          599     20 SV     RZ4CWW        599 16     DX
QSO: 28092 RY 2011-09-25 0611 SZ1A          599     20 SV     BD6JO         599 24     DX
QSO: 28092 RY 2011-09-25 0612 SZ1A          599     20 SV     JE8LWZ        599 25     DX
QSO: 28092 RY 2011-09-25 0613 SZ1A          599     20 SV     UA5F          599 16     DX
QSO: 28092 RY 2011-09-25 0614 SZ1A          599     20 SV     UA4PAY        599 16     DX
QSO: 28092 RY 2011-09-25 0614 SZ1A          599     20 SV     JA3AZD        599 25     DX
QSO: 28092 RY 2011-09-25 0615 SZ1A          599     20 SV     UA4PF         599 16     DX
QSO: 28092 RY 2011-09-25 0616 SZ1A          599     20 SV     JA2IVK        599 25     DX
QSO: 28092 RY 2011-09-25 0616 SZ1A          599     20 SV     RZ3DX         599 16     DX
QSO: 28092 RY 2011-09-25 0617 SZ1A          599     20 SV     RN3DMU        599 16     DX
QSO: 28092 RY 2011-09-25 0618 SZ1A          599     20 SV     BD6JO         599 24     DX
QSO: 28092 RY 2011-09-25 0620 SZ1A          599     20 SV     OH7FAE        599 15     DX
QSO: 28092 RY 2011-09-25 0621 SZ1A          599     20 SV     RW4LQ         599 16     DX
QSO: 28092 RY 2011-09-25 0621 SZ1A          599     20 SV     OH2BBT        599 15     DX
QSO: 28092 RY 2011-09-25 0621 SZ1A          599     20 SV     LZ1ZG         599 20     DX
QSO: 28092 RY 2011-09-25 0622 SZ1A          599     20 SV     UA4WLI        599 16     DX
QSO: 28092 RY 2011-09-25 0623 SZ1A          599     20 SV     LZ2ZG         599 20     DX
QSO: 28092 RY 2011-09-25 0623 SZ1A          599     20 SV     UO6P          599 17     DX
QSO: 28092 RY 2011-09-25 0624 SZ1A          599     20 SV     RW3PF         599 16     DX
QSO: 28092 RY 2011-09-25 0624 SZ1A          599     20 SV     OH8KVA        599 15     DX
QSO: 28092 RY 2011-09-25 0625 SZ1A          599     20 SV     UA4ALI        599 16     DX
QSO: 28092 RY 2011-09-25 0626 SZ1A          599     20 SV     R4WT          599 16     DX
QSO: 28092 RY 2011-09-25 0628 SZ1A          599     20 SV     JA6CRP        599 25     DX
QSO: 28092 RY 2011-09-25 0630 SZ1A          599     20 SV     4J9M          599 21     DX
QSO: 28092 RY 2011-09-25 0632 SZ1A          599     20 SV     JE8CLT        599 25     DX
QSO: 28092 RY 2011-09-25 0633 SZ1A          599     20 SV     UA3TN         599 16     DX
QSO: 28092 RY 2011-09-25 0635 SZ1A          599     20 SV     UA0C          599 19     DX
QSO: 28092 RY 2011-09-25 0636 SZ1A          599     20 SV     JR8AMF        599 25     DX
QSO: 28093 RY 2011-09-25 0638 SZ1A          599     20 SV     UI9I          599 18     DX
QSO: 28093 RY 2011-09-25 0639 SZ1A          599     20 SV     BD4QH         599 24     DX
QSO: 28094 RY 2011-09-25 0645 SZ1A          599     20 SV     UF8T          599 16     DX
QSO: 28098 RY 2011-09-25 0649 SZ1A          599     20 SV     IQ1RY         599 15     DX
QSO: 21081 RY 2011-09-25 0653 SZ1A          599     20 SV     DF1HF         599 14     DX
QSO: 21081 RY 2011-09-25 0653 SZ1A          599     20 SV     US7IS         599 16     DX
QSO: 21081 RY 2011-09-25 0656 SZ1A          599     20 SV     SP7AWG        599 15     DX
QSO: 21081 RY 2011-09-25 0656 SZ1A          599     20 SV     RA9LT         599 17     DX
QSO: 21081 RY 2011-09-25 0658 SZ1A          599     20 SV     JA2HMD        599 25     DX
QSO: 21081 RY 2011-09-25 0659 SZ1A          599     20 SV     JA2AH         599 25     DX
QSO: 21081 RY 2011-09-25 0659 SZ1A          599     20 SV     RW3LB         599 16     DX
QSO: 21081 RY 2011-09-25 0701 SZ1A          599     20 SV     DF9EY         599 14     DX
QSO: 21081 RY 2011-09-25 0701 SZ1A          599     20 SV     SQ8MXN        599 15     DX
QSO: 21081 RY 2011-09-25 0702 SZ1A          599     20 SV     DK6WH         599 14     DX
QSO: 21081 RY 2011-09-25 0704 SZ1A          599     20 SV     DF9GR         599 14     DX
QSO: 21081 RY 2011-09-25 0705 SZ1A          599     20 SV     UY1HY         599 16     DX
QSO: 21081 RY 2011-09-25 0705 SZ1A          599     20 SV     DL4FBZ        599 14     DX
QSO: 21081 RY 2011-09-25 0706 SZ1A          599     20 SV     ED1A          599 14     DX
QSO: 21081 RY 2011-09-25 0707 SZ1A          599     20 SV     DK8FA         599 14     DX
QSO: 21081 RY 2011-09-25 0708 SZ1A          599     20 SV     SP8CGU        599 15     DX
QSO: 21081 RY 2011-09-25 0709 SZ1A          599     20 SV     EW7LE         599 16     DX
QSO: 21081 RY 2011-09-25 0710 SZ1A          599     20 SV     EA1YE         599 14     DX
QSO: 21070 RY 2011-09-25 0712 SZ1A          599     20 SV     VE6WQ         599 4      AB
QSO: 21100 RY 2011-09-25 0714 SZ1A          599     20 SV     IT9HBT        599 15     DX
QSO: 21130 RY 2011-09-25 0719 SZ1A          599     20 SV     DH0GSU        599 14     DX
QSO: 21130 RY 2011-09-25 0719 SZ1A          599     20 SV     R3PA          599 16     DX
QSO: 21130 RY 2011-09-25 0721 SZ1A          599     20 SV     DO1OMS        599 14     DX
QSO: 21130 RY 2011-09-25 0721 SZ1A          599     20 SV     SP8TDV        599 15     DX
QSO: 21130 RY 2011-09-25 0724 SZ1A          599     20 SV     DF9ZP         599 14     DX
QSO: 21130 RY 2011-09-25 0725 SZ1A          599     20 SV     RK9UC         599 18     DX
QSO: 21130 RY 2011-09-25 0725 SZ1A          599     20 SV     RA3NC         599 16     DX
QSO: 21130 RY 2011-09-25 0725 SZ1A          599     20 SV     OM7KW         599 15     DX
QSO: 21130 RY 2011-09-25 0726 SZ1A          599     20 SV     RX3MX         599 16     DX
QSO: 21130 RY 2011-09-25 0726 SZ1A          599     20 SV     UA0ZC         599 19     DX
QSO: 21130 RY 2011-09-25 0727 SZ1A          599     20 SV     9A4P          599 15     DX
QSO: 21130 RY 2011-09-25 0727 SZ1A          599     20 SV     UR4EI         599 16     DX
QSO: 21130 RY 2011-09-25 0728 SZ1A          599     20 SV     SM5D          599 14     DX
QSO: 21130 RY 2011-09-25 0728 SZ1A          599     20 SV     YL2CI         599 15     DX
QSO: 21130 RY 2011-09-25 0729 SZ1A          599     20 SV     JL8MBF        599 25     DX
QSO: 21130 RY 2011-09-25 0729 SZ1A          599     20 SV     YL3AID        599 15     DX
QSO: 21130 RY 2011-09-25 0730 SZ1A          599     20 SV     IK2LTR        599 15     DX
QSO: 21130 RY 2011-09-25 0731 SZ1A          599     20 SV     SP5TAZ        599 15     DX
