START-OF-LOG: 3.0
CONTEST: WW-DIGI
CALLSIGN: BI4KYT
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: DIGI
CATEGORY-TRANSMITTER: ONE
GRID-LOCATOR: OM86
CLAIMED-SCORE: 0
NAME: JUNCHANGWANG
OPERATORS: BI4KYT
CLUB: HARC
CREATED-BY: N1MM Logger+ 1.0.10715.0
QSO:   21091 DG 2025-08-30 1201 BI4KYT           OM86   JH4XSY/P         PM95    
QSO:   21091 DG 2025-08-31 0952 BI4KYT           OM86   PA7RW            JO22    
QSO:   21091 DG 2025-08-31 0952 BI4KYT           OM86   PA7RW            JO22    
QSO:   21091 DG 2025-08-31 0954 BI4KYT           OM86   RN2FQ            KO04    
QSO:   21091 DG 2025-08-31 0954 BI4KYT           OM86   RN2FQ            KO04    
QSO:   21091 DG 2025-08-31 0955 BI4KYT           OM86   OS4K             JO21    
QSO:   21091 DG 2025-08-31 0955 BI4KYT           OM86   OS4K             JO21    
QSO:   21091 DG 2025-08-31 0957 BI4KYT           OM86   YG3ASK           OI52    
QSO:   21091 DG 2025-08-31 0957 BI4KYT           OM86   YG3ASK           OI52    
QSO:   21091 DG 2025-08-31 1001 BI4KYT           OM86   HA1DAE           JN87    
QSO:   21091 DG 2025-08-31 1001 BI4KYT           OM86   HA1DAE           JN87    
QSO:   21091 DG 2025-08-31 1002 BI4KYT           OM86   HA1DAE           JN87    
QSO:   21091 DG 2025-08-31 1002 BI4KYT           OM86   HA1DAE           JN87    
QSO:   21091 DG 2025-08-31 1003 BI4KYT           OM86   RV3ZN            KO81    
QSO:   21091 DG 2025-08-31 1003 BI4KYT           OM86   RV3ZN            KO81    
QSO:   21091 DG 2025-08-31 1005 BI4KYT           OM86   PY2CER           GG67    
QSO:   21091 DG 2025-08-31 1005 BI4KYT           OM86   PY2CER           GG67    
QSO:   21091 DG 2025-08-31 1008 BI4KYT           OM86   F5IDJ            JO10    
QSO:   21091 DG 2025-08-31 1008 BI4KYT           OM86   F5IDJ            JO10    
QSO:   21091 DG 2025-08-31 1011 BI4KYT           OM86   G6RST            IO90    
QSO:   21091 DG 2025-08-31 1011 BI4KYT           OM86   G6RST            IO90    
QSO:   21091 DG 2025-08-31 1012 BI4KYT           OM86   DG8NFB           JN59    
QSO:   21091 DG 2025-08-31 1012 BI4KYT           OM86   DG8NFB           JN59    
QSO:   21091 DG 2025-08-31 1013 BI4KYT           OM86   SV1JFL           KM17    
QSO:   21091 DG 2025-08-31 1013 BI4KYT           OM86   SV1JFL           KM17    
QSO:   21091 DG 2025-08-31 1014 BI4KYT           OM86   BG1SVF           OM89    
QSO:   21091 DG 2025-08-31 1014 BI4KYT           OM86   BG1SVF           OM89    
QSO:   21091 DG 2025-08-31 1016 BI4KYT           OM86   OK4RS            JN69    
QSO:   21091 DG 2025-08-31 1016 BI4KYT           OM86   OK4RS            JN69    
QSO:   21091 DG 2025-08-31 1016 BI4KYT           OM86   OK4RS            JN69    
QSO:   21091 DG 2025-08-31 1016 BI4KYT           OM86   OK4RS            JN69    
QSO:   21091 DG 2025-08-31 1022 BI4KYT           OM86   IU8PWS           JN71    
QSO:   21091 DG 2025-08-31 1022 BI4KYT           OM86   IU8PWS           JN71    
QSO:   21091 DG 2025-08-31 1023 BI4KYT           OM86   UR9QQ            KN77    
QSO:   21091 DG 2025-08-31 1023 BI4KYT           OM86   UR9QQ            KN77    
QSO:   21091 DG 2025-08-31 1025 BI4KYT           OM86   SP9JCN           JO90    
QSO:   21091 DG 2025-08-31 1025 BI4KYT           OM86   SP9JCN           JO90    
QSO:   21091 DG 2025-08-31 1027 BI4KYT           OM86   PU2UAF           GG66    
QSO:   21091 DG 2025-08-31 1027 BI4KYT           OM86   PU2UAF           GG66    
QSO:   21091 DG 2025-08-31 1029 BI4KYT           OM86   US3EW            KN78    
QSO:   21091 DG 2025-08-31 1029 BI4KYT           OM86   US3EW            KN78    
QSO:   21091 DG 2025-08-31 1031 BI4KYT           OM86   8S2DX            KP16    
QSO:   21091 DG 2025-08-31 1031 BI4KYT           OM86   8S2DX            KP16    
QSO:   21091 DG 2025-08-31 1033 BI4KYT           OM86   DB4REB           JO31    
QSO:   21091 DG 2025-08-31 1033 BI4KYT           OM86   DB4REB           JO31    
QSO:   21082 DG 2025-08-31 1041 BI4KYT           OM86   ON9TT            JO21    
QSO:   21082 DG 2025-08-31 1042 BI4KYT           OM86   YD2ULK           OI52    
QSO:   21082 DG 2025-08-31 1044 BI4KYT           OM86   OR5T             JO10    
QSO:   21082 DG 2025-08-31 1046 BI4KYT           OM86   UN7EG            MO52    
QSO:   21082 DG 2025-08-31 1049 BI4KYT           OM86   HB9AWS           JN46    
QSO:   21082 DG 2025-08-31 1049 BI4KYT           OM86   HB9AWS           JN46    
QSO:   21082 DG 2025-08-31 1051 BI4KYT           OM86   G3YBO            IO93    
QSO:   21082 DG 2025-08-31 1051 BI4KYT           OM86   G3YBO            IO93    
QSO:   21082 DG 2025-08-31 1052 BI4KYT           OM86   YO9BPX           KN24    
QSO:   21082 DG 2025-08-31 1052 BI4KYT           OM86   YO9BPX           KN24    
QSO:   21082 DG 2025-08-31 1053 BI4KYT           OM86   HA6NL            KN08    
QSO:   21082 DG 2025-08-31 1053 BI4KYT           OM86   HA6NL            KN08    
QSO:   21082 DG 2025-08-31 1054 BI4KYT           OM86   DL7PIP           JO31    
QSO:   21082 DG 2025-08-31 1054 BI4KYT           OM86   DL7PIP           JO31    
QSO:   21082 DG 2025-08-31 1054 BI4KYT           OM86   DL7PIP           JO31    
QSO:   21082 DG 2025-08-31 1054 BI4KYT           OM86   DL7PIP           JO31    
QSO:   21082 DG 2025-08-31 1055 BI4KYT           OM86   9A5CC            JN83    
QSO:   21082 DG 2025-08-31 1055 BI4KYT           OM86   9A5CC            JN83    
QSO:   21082 DG 2025-08-31 1056 BI4KYT           OM86   IT9GJK           JM77    
QSO:   21082 DG 2025-08-31 1056 BI4KYT           OM86   IT9GJK           JM77    
QSO:   21082 DG 2025-08-31 1056 BI4KYT           OM86   F8DBF            IN78    
QSO:   21082 DG 2025-08-31 1056 BI4KYT           OM86   F8DBF            IN78    
QSO:   21082 DG 2025-08-31 1058 BI4KYT           OM86   JA1SCE           PM95    
QSO:   21082 DG 2025-08-31 1058 BI4KYT           OM86   JA1SCE           PM95    
QSO:   21082 DG 2025-08-31 1100 BI4KYT           OM86   MI0LLG           IO65    
QSO:   21082 DG 2025-08-31 1100 BI4KYT           OM86   MI0LLG           IO65    
QSO:   21082 DG 2025-08-31 1104 BI4KYT           OM86   SA6FAX           JO68    
QSO:   21082 DG 2025-08-31 1104 BI4KYT           OM86   SA6FAX           JO68    
QSO:   21082 DG 2025-08-31 1106 BI4KYT           OM86   PU4OSB           GG88    
QSO:   21082 DG 2025-08-31 1106 BI4KYT           OM86   PU4OSB           GG88    
QSO:   21082 DG 2025-08-31 1108 BI4KYT           OM86   RU5X             KO84    
QSO:   21082 DG 2025-08-31 1108 BI4KYT           OM86   RU5X             KO84    
QSO:   21082 DG 2025-08-31 1109 BI4KYT           OM86   PY2CER           GG67    
QSO:   21082 DG 2025-08-31 1109 BI4KYT           OM86   PY2CER           GG67    
QSO:   21082 DG 2025-08-31 1110 BI4KYT           OM86   PA2IP            JO23    
QSO:   21082 DG 2025-08-31 1110 BI4KYT           OM86   PA2IP            JO23    
QSO:   21082 DG 2025-08-31 1111 BI4KYT           OM86   PX2T             GG66    
QSO:   21082 DG 2025-08-31 1111 BI4KYT           OM86   PX2T             GG66    
QSO:   21082 DG 2025-08-31 1112 BI4KYT           OM86   HA3KMF           JN96    
QSO:   21082 DG 2025-08-31 1112 BI4KYT           OM86   HA3KMF           JN96    
QSO:   21082 DG 2025-08-31 1115 BI4KYT           OM86   R4MA             LO33    
QSO:   21082 DG 2025-08-31 1115 BI4KYT           OM86   R4MA             LO33    
QSO:   21080 DG 2025-08-31 1117 BI4KYT           OM86   EA7KI            IM76    
QSO:   21080 DG 2025-08-31 1117 BI4KYT           OM86   EA7KI            IM76    
QSO:   21081 DG 2025-08-31 1119 BI4KYT           OM86   IK5FKE           JN53    
QSO:   21081 DG 2025-08-31 1119 BI4KYT           OM86   IK5FKE           JN53    
QSO:   21081 DG 2025-08-31 1120 BI4KYT           OM86   5Z4VJ            KI88    
QSO:   21081 DG 2025-08-31 1120 BI4KYT           OM86   5Z4VJ            KI88    
QSO:   21081 DG 2025-08-31 1121 BI4KYT           OM86   BH4HFJ           PM01    
QSO:   21081 DG 2025-08-31 1121 BI4KYT           OM86   BH4HFJ           PM01    
QSO:   21081 DG 2025-08-31 1124 BI4KYT           OM86   DJ2YA            JO40    
QSO:   21081 DG 2025-08-31 1124 BI4KYT           OM86   DJ2YA            JO40    
QSO:   21092 DG 2025-08-31 1127 BI4KYT           OM86   LT7L             GG10    
QSO:   21092 DG 2025-08-31 1127 BI4KYT           OM86   LT7L             GG10    
QSO:   21092 DG 2025-08-31 1129 BI4KYT           OM86   YO9FDG           KN24    
QSO:   21092 DG 2025-08-31 1129 BI4KYT           OM86   YO9FDG           KN24    
QSO:   21092 DG 2025-08-31 1130 BI4KYT           OM86   SP6MLX           JO81    
QSO:   21092 DG 2025-08-31 1130 BI4KYT           OM86   SP6MLX           JO81    
QSO:   21092 DG 2025-08-31 1131 BI4KYT           OM86   YD2TFN           OI53    
QSO:   21092 DG 2025-08-31 1131 BI4KYT           OM86   YD2TFN           OI53    
QSO:   21092 DG 2025-08-31 1132 BI4KYT           OM86   EA3RCB           JN11    
QSO:   21092 DG 2025-08-31 1132 BI4KYT           OM86   EA3RCB           JN11    
QSO:   21092 DG 2025-08-31 1134 BI4KYT           OM86   PY2MM            GG67    
QSO:   21092 DG 2025-08-31 1134 BI4KYT           OM86   PY2MM            GG67    
QSO:   21092 DG 2025-08-31 1136 BI4KYT           OM86   UA6JQ            LN22    
QSO:   21092 DG 2025-08-31 1136 BI4KYT           OM86   UA6JQ            LN22    
QSO:   21092 DG 2025-08-31 1142 BI4KYT           OM86   YD2VLD           OI52    
QSO:   21092 DG 2025-08-31 1142 BI4KYT           OM86   YD2VLD           OI52    
QSO:   21092 DG 2025-08-31 1144 BI4KYT           OM86   7Q5BM            KH67    
QSO:   21092 DG 2025-08-31 1144 BI4KYT           OM86   7Q5BM            KH67    
QSO:   21092 DG 2025-08-31 1146 BI4KYT           OM86   LY2TS            KO05    
QSO:   21092 DG 2025-08-31 1146 BI4KYT           OM86   LY2TS            KO05    
QSO:   21092 DG 2025-08-31 1147 BI4KYT           OM86   UZ0A             KO70    
QSO:   21092 DG 2025-08-31 1147 BI4KYT           OM86   UZ0A             KO70    
QSO:   21092 DG 2025-08-31 1148 BI4KYT           OM86   DK1BN            JO30    
QSO:   21092 DG 2025-08-31 1148 BI4KYT           OM86   DK1BN            JO30    
QSO:   21092 DG 2025-08-31 1149 BI4KYT           OM86   R5KH             KO91    
QSO:   21092 DG 2025-08-31 1149 BI4KYT           OM86   R5KH             KO91    
QSO:   21092 DG 2025-08-31 1151 BI4KYT           OM86   N1EK             FM19    
QSO:   21092 DG 2025-08-31 1151 BI4KYT           OM86   N1EK             FM19    
QSO:   21092 DG 2025-08-31 1153 BI4KYT           OM86   LU2EH            GF05    
QSO:   21092 DG 2025-08-31 1153 BI4KYT           OM86   LU2EH            GF05    
QSO:   21092 DG 2025-08-31 1155 BI4KYT           OM86   F4TNK            JN23    
QSO:   21092 DG 2025-08-31 1155 BI4KYT           OM86   F4TNK            JN23    
QSO:   21092 DG 2025-08-31 1159 BI4KYT           OM86   YB2MBY           OI43    
QSO:   21092 DG 2025-08-31 1159 BI4KYT           OM86   F4VWK            JN16    
QSO:   21092 DG 2025-08-31 1159 BI4KYT           OM86   F4VWK            JN16    
QSO:   21092 DG 2025-08-31 1159 BI4KYT           OM86   YB2MBY           OI43    
END-OF-LOG:
