START-OF-LOG: 3.0
CALLSIGN: PZ5V
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: TWO
CATEGORY-OVERLAY:
CLAIMED-SCORE: 19476758
NAME: Ned Stearns
LOCATION: DX
OPERATORS: AA7A, G4IRN, N4QS, N7CW, KY7M
CLUB: 3/5 ARIZONA OUTLAWS CONTEST CLUB, 1/5 WEY VALLEY AMATEUR RADIO GROUP
QSO: 14046 CW 2016-11-27 1350 PZ5V          599 09     OK2PCL        599 15     0
QSO: 14046 CW 2016-11-27 1350 PZ5V          599 09     UT5ULB        599 16     0
QSO: 21061 CW 2016-11-27 1351 PZ5V          599 09     DK3YD         599 14     1
QSO: 14046 CW 2016-11-27 1351 PZ5V          599 09     OH3NSZ        599 15     0
QSO: 21061 CW 2016-11-27 1351 PZ5V          599 09     ON5AM         599 14     1
QSO: 14046 CW 2016-11-27 1351 PZ5V          599 09     RA3FH         599 16     0
QSO: 21061 CW 2016-11-27 1352 PZ5V          599 09     DJ6ZM         599 14     1
QSO: 14046 CW 2016-11-27 1352 PZ5V          599 09     KK1W          599 05     0
QSO: 14046 CW 2016-11-27 1352 PZ5V          599 09     N1IBM         599 05     0
QSO: 21061 CW 2016-11-27 1352 PZ5V          599 09     OK1NE         599 15     1
QSO: 21061 CW 2016-11-27 1353 PZ5V          599 09     DL8CKL        599 14     1
QSO: 21061 CW 2016-11-27 1353 PZ5V          599 09     GM4AFF        599 14     1
QSO: 14046 CW 2016-11-27 1353 PZ5V          599 09     K4WW          599 04     0
QSO: 14046 CW 2016-11-27 1353 PZ5V          599 09     N5OT          599 04     0
QSO: 14046 CW 2016-11-27 1353 PZ5V          599 09     NM1Y          599 05     0
QSO: 21061 CW 2016-11-27 1353 PZ5V          599 09     OK2BBJ        599 15     1
QSO: 14046 CW 2016-11-27 1353 PZ5V          599 09     W3SQ          599 05     0
QSO: 21061 CW 2016-11-27 1354 PZ5V          599 09     DL4ZBY        599 14     1
QSO: 14046 CW 2016-11-27 1354 PZ5V          599 09     NE8O/4        599 05     0
QSO: 14046 CW 2016-11-27 1354 PZ5V          599 09     W5QM          599 04     0
QSO: 14046 CW 2016-11-27 1355 PZ5V          599 09     K0EA          599 04     0
QSO: 14046 CW 2016-11-27 1355 PZ5V          599 09     LZ6Y          599 20     0
QSO: 21061 CW 2016-11-27 1355 PZ5V          599 09     M0DSL         599 14     1
QSO: 21061 CW 2016-11-27 1356 PZ5V          599 09     IZ0MQN        599 15     1
QSO: 21061 CW 2016-11-27 1357 PZ5V          599 09     IK1JJM        599 15     1
QSO: 21061 CW 2016-11-27 1357 PZ5V          599 09     IQ2LS         599 15     1
QSO: 14046 CW 2016-11-27 1357 PZ5V          599 09     K8LS          599 04     0
QSO: 21061 CW 2016-11-27 1357 PZ5V          599 09     M0DHO         599 14     1
QSO: 14046 CW 2016-11-27 1357 PZ5V          599 09     NF8M          599 04     0
QSO: 14046 CW 2016-11-27 1358 PZ5V          599 09     AF3K          599 05     0
QSO: 21061 CW 2016-11-27 1358 PZ5V          599 09     DJ6TK         599 14     1
QSO: 14046 CW 2016-11-27 1358 PZ5V          599 09     LA0FA         599 14     0
QSO: 14046 CW 2016-11-27 1358 PZ5V          599 09     UW0K          599 16     0
QSO: 21061 CW 2016-11-27 1359 PZ5V          599 09     HP3SS         599 07     1
QSO: 14046 CW 2016-11-27 1359 PZ5V          599 09     K1FR          599 05     0
QSO: 14046 CW 2016-11-27 1359 PZ5V          599 09     KB8GAE        599 04     0
QSO: 21061 CW 2016-11-27 1359 PZ5V          599 09     OQ5M          599 14     1
QSO: 14046 CW 2016-11-27 1359 PZ5V          599 09     VE9DX         599 05     0
QSO: 21061 CW 2016-11-27 1400 PZ5V          599 09     DH6DAO        599 14     1
QSO: 14046 CW 2016-11-27 1400 PZ5V          599 09     KE2D          599 05     0
QSO: 14046 CW 2016-11-27 1400 PZ5V          599 09     N3HCN         599 05     0
QSO: 21061 CW 2016-11-27 1400 PZ5V          599 09     OE1TKW        599 15     1
QSO: 21061 CW 2016-11-27 1401 PZ5V          599 09     ER1LW         599 16     1
QSO: 21061 CW 2016-11-27 1401 PZ5V          599 09     G0KBL         599 14     1
QSO: 21061 CW 2016-11-27 1401 PZ5V          599 09     G4WQI         599 14     1
QSO: 14046 CW 2016-11-27 1401 PZ5V          599 09     OP4A          599 14     0
QSO: 14046 CW 2016-11-27 1401 PZ5V          599 09     OZ1DJJ        599 14     0
QSO: 14046 CW 2016-11-27 1402 PZ5V          599 09     F6FLU         599 14     0
QSO: 21061 CW 2016-11-27 1402 PZ5V          599 09     F8FWM         599 14     1
QSO: 21061 CW 2016-11-27 1402 PZ5V          599 09     G3VQO         599 14     1
QSO: 21061 CW 2016-11-27 1402 PZ5V          599 09     IK4UNH        599 15     1
QSO: 14046 CW 2016-11-27 1402 PZ5V          599 09     PD9BG         599 14     0
QSO: 14046 CW 2016-11-27 1402 PZ5V          599 09     W0CP          599 04     0
QSO: 21061 CW 2016-11-27 1403 PZ5V          599 09     OK1JDJ        599 15     1
QSO: 21061 CW 2016-11-27 1403 PZ5V          599 09     ON7PS         599 14     1
QSO: 14046 CW 2016-11-27 1403 PZ5V          599 09     UA2CZ         599 15     0
QSO: 21061 CW 2016-11-27 1404 PZ5V          599 09     DL5MM         599 14     1
QSO: 14046 CW 2016-11-27 1404 PZ5V          599 09     K2MK          599 05     0
QSO: 21061 CW 2016-11-27 1404 PZ5V          599 09     N2CU          599 05     1
QSO: 14046 CW 2016-11-27 1404 PZ5V          599 09     N8LJ          599 04     0
QSO: 21061 CW 2016-11-27 1404 PZ5V          599 09     PI4CC         599 14     1
QSO: 14046 CW 2016-11-27 1404 PZ5V          599 09     VE9HF         599 05     0
QSO: 14046 CW 2016-11-27 1404 PZ5V          599 09     W3IL          599 05     0
QSO: 21061 CW 2016-11-27 1405 PZ5V          599 09     DL4DRW        599 14     1
QSO: 14046 CW 2016-11-27 1405 PZ5V          599 09     KB2PIZ        599 05     0
QSO: 21061 CW 2016-11-27 1405 PZ5V          599 09     OK1AWC        599 15     1
QSO: 14046 CW 2016-11-27 1406 PZ5V          599 09     DL3IAS        599 14     0
QSO: 21061 CW 2016-11-27 1406 PZ5V          599 09     SQ1KW         599 15     1
QSO: 21061 CW 2016-11-27 1407 PZ5V          599 09     DF8AA         599 14     1
QSO: 14046 CW 2016-11-27 1407 PZ5V          599 09     DL4HG         599 14     0
QSO: 21061 CW 2016-11-27 1407 PZ5V          599 09     G0TSM         599 14     1
QSO: 21061 CW 2016-11-27 1407 PZ5V          599 09     I0GOJ         599 15     1
QSO: 14046 CW 2016-11-27 1407 PZ5V          599 09     N8TD          599 05     0
QSO: 14046 CW 2016-11-27 1407 PZ5V          599 09     OH8X          599 15     0
QSO: 14046 CW 2016-11-27 1408 PZ5V          599 09     NE0U          599 04     0
QSO: 21061 CW 2016-11-27 1408 PZ5V          599 09     SP6IEQ        599 15     1
QSO: 14046 CW 2016-11-27 1408 PZ5V          599 09     VE3MV         599 04     0
QSO: 21061 CW 2016-11-27 1409 PZ5V          599 09     IK0XBX        599 15     1
QSO: 21061 CW 2016-11-27 1409 PZ5V          599 09     K3OO          599 05     1
QSO: 14046 CW 2016-11-27 1409 PZ5V          599 09     W8ASA         599 04     0
QSO: 21061 CW 2016-11-27 1410 PZ5V          599 09     OE6MDF        599 15     1
QSO: 14046 CW 2016-11-27 1410 PZ5V          599 09     OZ8SW         599 14     0
QSO: 21061 CW 2016-11-27 1410 PZ5V          599 09     PA0VAJ        599 14     1
QSO: 14046 CW 2016-11-27 1410 PZ5V          599 09     W4YE          599 05     0
QSO: 14046 CW 2016-11-27 1411 PZ5V          599 09     DL4LAM        599 14     0
QSO: 14046 CW 2016-11-27 1411 PZ5V          599 09     F8KLY         599 14     0
QSO: 21061 CW 2016-11-27 1411 PZ5V          599 09     G3KKP         599 14     1
QSO: 14046 CW 2016-11-27 1411 PZ5V          599 09     N1DID         599 05     0
QSO: 21061 CW 2016-11-27 1411 PZ5V          599 09     S54O          599 15     1
QSO: 21061 CW 2016-11-27 1412 PZ5V          599 09     DF5BM         599 14     1
QSO: 21061 CW 2016-11-27 1412 PZ5V          599 09     DL1RTL        599 14     1
QSO: 21061 CW 2016-11-27 1412 PZ5V          599 09     LZ3M          599 20     1
QSO: 14046 CW 2016-11-27 1412 PZ5V          599 09     OU4N          599 14     0
QSO: 14046 CW 2016-11-27 1412 PZ5V          599 09     TM1O          599 14     0
QSO: 14046 CW 2016-11-27 1413 PZ5V          599 09     F6KDL         599 14     0
QSO: 21061 CW 2016-11-27 1413 PZ5V          599 09     HB9DCM        599 14     1
QSO: 21061 CW 2016-11-27 1413 PZ5V          599 09     OK7MT         599 15     1
QSO: 21061 CW 2016-11-27 1413 PZ5V          599 09     VO1BQ         599 05     1
QSO: 21061 CW 2016-11-27 1414 PZ5V          599 09     DF6NP         599 14     1
QSO: 21061 CW 2016-11-27 1414 PZ5V          599 09     G0UAN         599 14     1
QSO: 14046 CW 2016-11-27 1414 PZ5V          599 09     KK7JS         599 04     0
QSO: 14046 CW 2016-11-27 1414 PZ5V          599 09     RN2FQ         599 15     0
QSO: 14046 CW 2016-11-27 1414 PZ5V          599 09     SM3OMO        599 14     0
QSO: 21061 CW 2016-11-27 1415 PZ5V          599 09     PB7Z          599 14     1
QSO: 21061 CW 2016-11-27 1416 PZ5V          599 09     DJ2PR         599 14     1
QSO: 14046 CW 2016-11-27 1416 PZ5V          599 09     N5FO          599 04     0
QSO: 14046 CW 2016-11-27 1416 PZ5V          599 09     WU9B          599 03     0
QSO: 21071 CW 2016-11-27 1416 PZ5V          599 09     ZB2CW         599 14     1
QSO: 21061 CW 2016-11-27 1417 PZ5V          599 09     IV3IYH        599 15     1
QSO: 14046 CW 2016-11-27 1417 PZ5V          599 09     KI4IO         599 05     0
QSO: 14046 CW 2016-11-27 1417 PZ5V          599 09     W8JY          599 04     0
QSO: 21061 CW 2016-11-27 1418 PZ5V          599 09     DL7GP         599 14     1
QSO: 14046 CW 2016-11-27 1418 PZ5V          599 09     KM1X          599 05     0
QSO: 21061 CW 2016-11-27 1419 PZ5V          599 09     4X6FR         599 20     1
QSO: 21061 CW 2016-11-27 1419 PZ5V          599 09     HG3R          599 15     1
QSO: 21061 CW 2016-11-27 1419 PZ5V          599 09     S51SL         599 15     1
QSO: 21061 CW 2016-11-27 1420 PZ5V          599 09     DL2VLA        599 14     1
QSO: 21061 CW 2016-11-27 1420 PZ5V          599 09     F5OHM         599 14     1
QSO: 21061 CW 2016-11-27 1420 PZ5V          599 09     OE3DSB        599 15     1
QSO: 21061 CW 2016-11-27 1421 PZ5V          599 09     F5PCV         599 14     1
QSO: 21061 CW 2016-11-27 1421 PZ5V          599 09     OE1PPA        599 15     1
QSO: 21061 CW 2016-11-27 1422 PZ5V          599 09     IZ4YRJ        599 15     1
QSO: 21061 CW 2016-11-27 1422 PZ5V          599 09     YO4ATW        599 20     1
QSO: 21061 CW 2016-11-27 1423 PZ5V          599 09     9A1AA         599 15     1
QSO: 28028 CW 2016-11-27 1423 PZ5V          599 09     J70BH         599 08     0
QSO: 21061 CW 2016-11-27 1423 PZ5V          599 09     PA3ARM        599 14     1
QSO: 21061 CW 2016-11-27 1424 PZ5V          599 09     OK1BA         599 15     1
QSO: 21061 CW 2016-11-27 1424 PZ5V          599 09     OK2EA         599 15     1
QSO: 21061 CW 2016-11-27 1425 PZ5V          599 09     DJ0AH         599 14     1
QSO: 21061 CW 2016-11-27 1425 PZ5V          599 09     DK5DQ         599 14     1
QSO: 21061 CW 2016-11-27 1425 PZ5V          599 09     I3JSS         599 15     1
QSO: 28027 CW 2016-11-27 1425 PZ5V          599 09     K5ZD          599 05     0
QSO: 21061 CW 2016-11-27 1426 PZ5V          599 09     EA7BUU        599 14     1
QSO: 21061 CW 2016-11-27 1426 PZ5V          599 09     F5PAC         599 14     1
QSO: 21061 CW 2016-11-27 1426 PZ5V          599 09     OK1MBZ        599 15     1
QSO: 28027 CW 2016-11-27 1427 PZ5V          599 09     K2LE          599 05     0
QSO: 21061 CW 2016-11-27 1427 PZ5V          599 09     OK1ITK        599 15     1
QSO: 21061 CW 2016-11-27 1427 PZ5V          599 09     SV1PMQ        599 20     1
QSO: 21061 CW 2016-11-27 1428 PZ5V          599 09     F4FSP         599 14     1
QSO: 28027 CW 2016-11-27 1428 PZ5V          599 09     K5KG          599 05     0
QSO: 21061 CW 2016-11-27 1428 PZ5V          599 09     SY1BFI        599 20     1
QSO: 21061 CW 2016-11-27 1429 PZ5V          599 09     G3FN          599 14     1
QSO: 21061 CW 2016-11-27 1429 PZ5V          599 09     ON4APU        599 14     1
QSO: 21061 CW 2016-11-27 1430 PZ5V          599 09     DL8NBJ        599 14     1
QSO: 28027 CW 2016-11-27 1430 PZ5V          599 09     KC4WQ         599 05     0
QSO: 21061 CW 2016-11-27 1430 PZ5V          599 09     YO3JW         599 20     1
QSO: 21061 CW 2016-11-27 1431 PZ5V          599 09     DJ2BW         599 14     1
QSO: 21061 CW 2016-11-27 1431 PZ5V          599 09     DL0MFL        599 14     1
QSO: 21061 CW 2016-11-27 1431 PZ5V          599 09     G3ZGC         599 14     1
QSO: 28027 CW 2016-11-27 1431 PZ5V          599 09     N4KW          599 05     0
QSO: 21061 CW 2016-11-27 1431 PZ5V          599 09     OP4A          599 14     1
QSO: 21061 CW 2016-11-27 1432 PZ5V          599 09     F8AIL         599 14     1
QSO: 21061 CW 2016-11-27 1432 PZ5V          599 09     G5O           599 14     1
QSO: 21061 CW 2016-11-27 1432 PZ5V          599 09     IK5QVE        599 15     1
QSO: 28027 CW 2016-11-27 1432 PZ5V          599 09     KJ5Y          599 04     0
QSO: 28027 CW 2016-11-27 1432 PZ5V          599 09     W6NWS         599 05     0
QSO: 21061 CW 2016-11-27 1432 PZ5V          599 09     WJ2D          599 05     1
QSO: 21061 CW 2016-11-27 1433 PZ5V          599 09     IT9DSZ        599 15     1
QSO: 28027 CW 2016-11-27 1433 PZ5V          599 09     N5DX          599 05     0
QSO: 21061 CW 2016-11-27 1433 PZ5V          599 09     N8EA          599 04     1
QSO: 21061 CW 2016-11-27 1434 PZ5V          599 09     DK2WU         599 14     1
QSO: 21061 CW 2016-11-27 1434 PZ5V          599 09     IK1WGZ        599 15     1
QSO: 21061 CW 2016-11-27 1434 PZ5V          599 09     IZ2FDU        599 15     1
QSO: 28027 CW 2016-11-27 1434 PZ5V          599 09     K5UA          599 04     0
QSO: 28027 CW 2016-11-27 1434 PZ5V          599 09     KM1X          599 05     0
QSO: 28027 CW 2016-11-27 1434 PZ5V          599 09     N8BJQ         599 04     0
QSO: 21061 CW 2016-11-27 1434 PZ5V          599 09     PI4DX         599 14     1
QSO: 21061 CW 2016-11-27 1435 PZ5V          599 09     I0KHY         599 15     1
QSO: 28027 CW 2016-11-27 1435 PZ5V          599 09     NN1N          599 05     0
QSO: 21061 CW 2016-11-27 1435 PZ5V          599 09     ON6DP         599 14     1
QSO: 21061 CW 2016-11-27 1436 PZ5V          599 09     OP0P          599 14     1
QSO: 28027 CW 2016-11-27 1436 PZ5V          599 09     VA3DF         599 04     0
QSO: 21061 CW 2016-11-27 1436 PZ5V          599 09     W4ZYT         599 05     1
QSO: 21061 CW 2016-11-27 1436 PZ5V          599 09     W8MJ          599 04     1
QSO: 21061 CW 2016-11-27 1436 PZ5V          599 09     YV5OIE        599 09     1
QSO: 21061 CW 2016-11-27 1437 PZ5V          599 09     DL9SEV        599 14     1
QSO: 21061 CW 2016-11-27 1437 PZ5V          599 09     G4FKA         599 14     1
QSO: 21061 CW 2016-11-27 1437 PZ5V          599 09     G4TUK         599 14     1
QSO: 28027 CW 2016-11-27 1437 PZ5V          599 09     K2QMF         599 05     0
QSO: 28027 CW 2016-11-27 1437 PZ5V          599 09     WB2QJ         599 05     0
QSO: 28027 CW 2016-11-27 1438 PZ5V          599 09     EA8AQV        599 33     0
QSO: 28027 CW 2016-11-27 1438 PZ5V          599 09     K1MAA         599 05     0
QSO: 21061 CW 2016-11-27 1438 PZ5V          599 09     ON7ZZ         599 14     1
QSO: 21061 CW 2016-11-27 1438 PZ5V          599 09     VE9DX         599 05     1
QSO: 21061 CW 2016-11-27 1439 PZ5V          599 09     9H1AE         599 15     1
QSO: 21061 CW 2016-11-27 1439 PZ5V          599 09     GW0RYT        599 14     1
QSO: 21061 CW 2016-11-27 1439 PZ5V          599 09     OT4Z          599 14     1
QSO: 28027 CW 2016-11-27 1439 PZ5V          599 09     W1TO          599 05     0
QSO: 28027 CW 2016-11-27 1439 PZ5V          599 09     WO1N          599 05     0
QSO: 21061 CW 2016-11-27 1440 PZ5V          599 09     CO6HLP        599 08     1
QSO: 21061 CW 2016-11-27 1440 PZ5V          599 09     F5MMD         599 14     1
QSO: 28027 CW 2016-11-27 1440 PZ5V          599 09     W9OSI         599 04     0
QSO: 21061 CW 2016-11-27 1441 PZ5V          599 09     CR5K          599 14     1
QSO: 21061 CW 2016-11-27 1441 PZ5V          599 09     N2WK          599 05     1
QSO: 28027 CW 2016-11-27 1441 PZ5V          599 09     N4HU          599 05     0
QSO: 21061 CW 2016-11-27 1441 PZ5V          599 09     PA2CHM        599 14     1
QSO: 21061 CW 2016-11-27 1441 PZ5V          599 09     PI4Z          599 14     1
QSO: 21061 CW 2016-11-27 1442 PZ5V          599 09     F8GGV         599 14     1
QSO: 28027 CW 2016-11-27 1442 PZ5V          599 09     K2XR          599 05     0
QSO: 28027 CW 2016-11-27 1442 PZ5V          599 09     K3OQ          599 05     0
QSO: 21061 CW 2016-11-27 1442 PZ5V          599 09     MI0JZZ        599 14     1
QSO: 28027 CW 2016-11-27 1442 PZ5V          599 09     W2RD          599 05     0
QSO: 21061 CW 2016-11-27 1443 PZ5V          599 09     DJ7HH         599 14     1
QSO: 28027 CW 2016-11-27 1443 PZ5V          599 09     K5LH          599 04     0
QSO: 28027 CW 2016-11-27 1443 PZ5V          599 09     K9OT          599 04     0
QSO: 21061 CW 2016-11-27 1443 PZ5V          599 09     PA0TCA        599 14     1
QSO: 28027 CW 2016-11-27 1443 PZ5V          599 09     W2YC          599 05     0
QSO: 28027 CW 2016-11-27 1444 PZ5V          599 09     K3EL          599 05     0
QSO: 28027 CW 2016-11-27 1444 PZ5V          599 09     N9DFD         599 05     0
QSO: 28027 CW 2016-11-27 1445 PZ5V          599 09     5B4AIF        599 20     0
QSO: 21061 CW 2016-11-27 1445 PZ5V          599 09     PA9M          599 14     1
QSO: 28027 CW 2016-11-27 1445 PZ5V          599 09     W1MD          599 05     0
QSO: 21061 CW 2016-11-27 1446 PZ5V          599 09     MI0JZZ        599 14     1
QSO: 28027 CW 2016-11-27 1446 PZ5V          599 09     W5AZ          599 04     0
QSO: 28027 CW 2016-11-27 1446 PZ5V          599 09     WA2VZQ        599 05     0
QSO: 28027 CW 2016-11-27 1448 PZ5V          599 09     IW0BSQ        599 15     0
QSO: 21064 CW 2016-11-27 1448 PZ5V          599 09     ZS1EL         599 38     1
QSO: 28027 CW 2016-11-27 1449 PZ5V          599 09     CB1H          599 12     0
QSO: 21014 CW 2016-11-27 1450 PZ5V          599 09     DO4DXA        599 14     1
QSO: 28027 CW 2016-11-27 1450 PZ5V          599 09     K3WW          599 05     0
QSO: 28027 CW 2016-11-27 1450 PZ5V          599 09     KB1EFS        599 05     0
QSO: 28027 CW 2016-11-27 1450 PZ5V          599 09     N0FW          599 04     0
QSO: 21014 CW 2016-11-27 1450 PZ5V          599 09     N1CC          599 04     1
QSO: 21014 CW 2016-11-27 1451 PZ5V          599 09     K2SLZ         599 05     1
QSO: 21014 CW 2016-11-27 1451 PZ5V          599 09     K3VJ          599 05     1
QSO: 21014 CW 2016-11-27 1451 PZ5V          599 09     ND8L          599 04     1
QSO: 28027 CW 2016-11-27 1451 PZ5V          599 09     W1HT          599 05     0
QSO: 28027 CW 2016-11-27 1451 PZ5V          599 09     W5GJ          599 04     0
QSO: 21014 CW 2016-11-27 1452 PZ5V          599 09     G4AYO         599 14     1
QSO: 28027 CW 2016-11-27 1452 PZ5V          599 09     K4FXN         599 04     0
QSO: 28027 CW 2016-11-27 1452 PZ5V          599 09     N2TK          599 05     0
QSO: 21014 CW 2016-11-27 1452 PZ5V          599 09     W4JSI         599 04     1
QSO: 21008 CW 2016-11-27 1453 PZ5V          599 09     EA5FV         599 14     1
QSO: 28027 CW 2016-11-27 1453 PZ5V          599 09     P33W          599 20     0
QSO: 28027 CW 2016-11-27 1454 PZ5V          599 09     EA8/HB9FIH    599 33     0
QSO: 21009 CW 2016-11-27 1454 PZ5V          599 09     K4LQ          599 05     1
QSO: 28027 CW 2016-11-27 1454 PZ5V          599 09     K5ZO          599 04     0
QSO: 28027 CW 2016-11-27 1454 PZ5V          599 09     ND8L          599 04     0
QSO: 21014 CW 2016-11-27 1455 PZ5V          599 09     IK3SCB        599 15     1
QSO: 28027 CW 2016-11-27 1455 PZ5V          599 09     K8DR          599 04     0
QSO: 21012 CW 2016-11-27 1455 PZ5V          599 09     LU2WA         599 13     1
QSO: 21014 CW 2016-11-27 1456 PZ5V          599 09     IZ2FME        599 15     1
QSO: 28027 CW 2016-11-27 1456 PZ5V          599 09     KC0DEB        599 04     0
QSO: 28027 CW 2016-11-27 1456 PZ5V          599 09     N8TR          599 04     0
QSO: 21020 CW 2016-11-27 1457 PZ5V          599 09     AA4CF         599 05     1
QSO: 28027 CW 2016-11-27 1457 PZ5V          599 09     W3USA         599 05     0
QSO: 21028 CW 2016-11-27 1458 PZ5V          599 09     F8AAN         599 14     1
QSO: 28027 CW 2016-11-27 1458 PZ5V          599 09     HP2SM         599 07     0
QSO: 28027 CW 2016-11-27 1458 PZ5V          599 09     N9RD          599 04     0
QSO: 28027 CW 2016-11-27 1458 PZ5V          599 09     W1GD          599 05     0
QSO: 28027 CW 2016-11-27 1459 PZ5V          599 09     CN2R          599 33     0
QSO: 28027 CW 2016-11-27 1459 PZ5V          599 09     K2EP          599 05     0
QSO: 21033 CW 2016-11-27 1459 PZ5V          599 09     LU1UG         599 13     1
QSO: 28027 CW 2016-11-27 1459 PZ5V          599 09     N4WO          599 05     0
QSO: 21033 CW 2016-11-27 1500 PZ5V          599 09     HB0A          599 14     1
QSO: 28027 CW 2016-11-27 1500 PZ5V          599 09     HI3CC         599 08     0
QSO: 21082 CW 2016-11-27 1501 PZ5V          599 09     EA3FZT        599 14     1
QSO: 21039 CW 2016-11-27 1501 PZ5V          599 09     PP1CZ         599 11     1
QSO: 21048 CW 2016-11-27 1502 PZ5V          599 09     IF3T          599 15     1
QSO: 28027 CW 2016-11-27 1502 PZ5V          599 09     N8EA          599 04     0
QSO: 21084 CW 2016-11-27 1502 PZ5V          599 09     W9WI          599 04     1
QSO: 28027 CW 2016-11-27 1503 PZ5V          599 09     K5IZO         599 04     0
QSO: 28027 CW 2016-11-27 1504 PZ5V          599 09     K5MMH         599 04     0
QSO: 28027 CW 2016-11-27 1504 PZ5V          599 09     K7MOA         599 05     0
QSO: 28027 CW 2016-11-27 1504 PZ5V          599 09     KG3V          599 05     0
QSO: 21050 CW 2016-11-27 1504 PZ5V          599 09     PT8CW         599 11     1
QSO: 21044 CW 2016-11-27 1504 PZ5V          599 09     TM6X          599 14     1
QSO: 21067 CW 2016-11-27 1506 PZ5V          599 09     EF7A          599 14     1
QSO: 28027 CW 2016-11-27 1506 PZ5V          599 09     K3KO          599 05     0
QSO: 21072 CW 2016-11-27 1506 PZ5V          599 09     N1UR          599 05     1
QSO: 28027 CW 2016-11-27 1506 PZ5V          599 09     PJ2T          599 09     0
QSO: 21080 CW 2016-11-27 1507 PZ5V          599 09     NP4DX         599 08     1
QSO: 14061 CW 2016-11-27 1509 PZ5V          599 09     KA7T          599 03     0
QSO: 14061 CW 2016-11-27 1509 PZ5V          599 09     KW4CW         599 05     0
QSO: 14061 CW 2016-11-27 1509 PZ5V          599 09     S50A          599 15     0
QSO: 14061 CW 2016-11-27 1509 PZ5V          599 09     SM5ENX        599 14     0
QSO: 21050 CW 2016-11-27 1510 PZ5V          599 09     DF3EH         599 14     1
QSO: 21050 CW 2016-11-27 1510 PZ5V          599 09     IK1YFE        599 15     1
QSO: 21050 CW 2016-11-27 1511 PZ5V          599 09     N9GUN         599 04     1
QSO: 21051 CW 2016-11-27 1513 PZ5V          599 09     K0HT          599 04     1
QSO: 14061 CW 2016-11-27 1514 PZ5V          599 09     LY5O          599 15     0
QSO: 21051 CW 2016-11-27 1515 PZ5V          599 09     DK0SU         599 14     1
QSO: 21051 CW 2016-11-27 1516 PZ5V          599 09     PA3ECJ        599 14     1
QSO: 21051 CW 2016-11-27 1516 PZ5V          599 09     PY1MX         599 11     1
QSO: 21051 CW 2016-11-27 1517 PZ5V          599 09     DF2WF         599 14     1
QSO: 21051 CW 2016-11-27 1517 PZ5V          599 09     EA7AZA        599 14     1
QSO: 21051 CW 2016-11-27 1518 PZ5V          599 09     AD0FB         599 04     1
QSO: 21051 CW 2016-11-27 1518 PZ5V          599 09     EA7FR         599 14     1
QSO: 21051 CW 2016-11-27 1518 PZ5V          599 09     WA5AFD        599 04     1
QSO: 28027 CW 2016-11-27 1519 PZ5V          599 09     FM5AN         599 08     0
QSO: 21051 CW 2016-11-27 1519 PZ5V          599 09     HB9AUK        599 14     1
QSO: 21051 CW 2016-11-27 1519 PZ5V          599 09     K0AD          599 04     1
QSO: 28027 CW 2016-11-27 1519 PZ5V          599 09     K2DM          599 05     0
QSO: 21051 CW 2016-11-27 1519 PZ5V          599 09     LA6SK         599 14     1
QSO: 21051 CW 2016-11-27 1519 PZ5V          599 09     PR2W          599 11     1
QSO: 28027 CW 2016-11-27 1520 PZ5V          599 09     N9OF          599 04     0
QSO: 21051 CW 2016-11-27 1520 PZ5V          599 09     NP4H          599 08     1
QSO: 28027 CW 2016-11-27 1521 PZ5V          599 09     N5FO          599 04     0
QSO: 28027 CW 2016-11-27 1524 PZ5V          599 09     II9P          599 15     0
QSO: 21051 CW 2016-11-27 1525 PZ5V          599 09     KA2D          599 05     1
QSO: 21051 CW 2016-11-27 1526 PZ5V          599 09     K7RL          599 03     1
QSO: 21051 CW 2016-11-27 1526 PZ5V          599 09     KN1H          599 05     1
QSO: 28027 CW 2016-11-27 1526 PZ5V          599 09     NN4X          599 05     0
QSO: 21051 CW 2016-11-27 1526 PZ5V          599 09     SV2CLJ        599 20     1
QSO: 28027 CW 2016-11-27 1527 PZ5V          599 09     IB9T          599 15     0
QSO: 21051 CW 2016-11-27 1527 PZ5V          599 09     K5LH          599 04     1
QSO: 21051 CW 2016-11-27 1527 PZ5V          599 09     N6WIN         599 03     1
QSO: 21051 CW 2016-11-27 1527 PZ5V          599 09     NN4SS         599 05     1
QSO: 28027 CW 2016-11-27 1527 PZ5V          599 09     W5VX          599 04     0
QSO: 28027 CW 2016-11-27 1528 PZ5V          599 09     K2XT          599 05     0
QSO: 21051 CW 2016-11-27 1528 PZ5V          599 09     NE3I          599 05     1
QSO: 21051 CW 2016-11-27 1528 PZ5V          599 09     W3FW          599 05     1
QSO: 21051 CW 2016-11-27 1529 PZ5V          599 09     LA4C          599 14     1
QSO: 28027 CW 2016-11-27 1530 PZ5V          599 09     K4LM          599 05     0
QSO: 28027 CW 2016-11-27 1530 PZ5V          599 09     KC5FP         599 04     0
QSO: 21000 CW 2016-11-27 1530 PZ5V          599 09     VE3JM         599 04     1
QSO: 28027 CW 2016-11-27 1531 PZ5V          599 09     W6YX          599 03     0
QSO: 28027 CW 2016-11-27 1532 PZ5V          599 09     N9NM          599 04     0
