START-OF-LOG: 3.0
CREATED-BY: QARTest 2.8.9
CONTEST: CQ-WW-RTTY
CALLSIGN: I4DZ
LOCATION: DX
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: ASSISTED
CATEGORY-MODE: RTTY
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 8088480
NAME: Fulvio Tumidei
OPERATORS: I4DZ I4EWH I4FYF I4IFL IK3QAR IK3STG IK4DCW IK4HVR IK4MGP IK4WMH IR4M IW4EGX IZ4GWE
QSO: 28108 RY 2013-09-29 0828 I4DZ          599 15 DX  JH0NEC        599 25 DX  0
QSO: 28108 RY 2013-09-29 0828 I4DZ          599 15 DX  JP1QDH        599 25 DX  0
QSO: 28108 RY 2013-09-29 0829 I4DZ          599 15 DX  JA0NFP        599 25 DX  0
QSO: 28108 RY 2013-09-29 0829 I4DZ          599 15 DX  RF9C          599 17 DX  0
QSO: 28108 RY 2013-09-29 0830 I4DZ          599 15 DX  JA4FCC        599 25 DX  0
QSO: 28108 RY 2013-09-29 0831 I4DZ          599 15 DX  IT9RBW        599 15 DX  0
QSO: 28108 RY 2013-09-29 0832 I4DZ          599 15 DX  JE7HYK        599 25 DX  0
QSO: 28108 RY 2013-09-29 0833 I4DZ          599 15 DX  JM1NHQ        599 25 DX  0
QSO: 28105 RY 2013-09-29 0834 I4DZ          599 15 DX  LZ5R          599 20 DX  0
QSO: 28118 RY 2013-09-29 0837 I4DZ          599 15 DX  DH0GHU        599 14 DX  0
QSO: 28118 RY 2013-09-29 0838 I4DZ          599 15 DX  OZ1FAO        599 14 DX  0
QSO: 28118 RY 2013-09-29 0838 I4DZ          599 15 DX  IZ8DVD        599 15 DX  0
QSO: 28118 RY 2013-09-29 0839 I4DZ          599 15 DX  UN5J          599 17 DX  0
QSO: 28118 RY 2013-09-29 0841 I4DZ          599 15 DX  JA8EOT        599 25 DX  0
QSO: 28118 RY 2013-09-29 0841 I4DZ          599 15 DX  BV1EK         599 24 DX  0
QSO: 28118 RY 2013-09-29 0843 I4DZ          599 15 DX  JA2GHP        599 25 DX  0
QSO: 28118 RY 2013-09-29 0844 I4DZ          599 15 DX  JF1TEU        599 25 DX  0
QSO: 28118 RY 2013-09-29 0845 I4DZ          599 15 DX  JI1ANI        599 25 DX  0
QSO: 28118 RY 2013-09-29 0846 I4DZ          599 15 DX  JA1AZR        599 25 DX  0
QSO: 14096 RY 2013-09-29 0849 I4DZ          599 15 DX  ER5LL         599 16 DX  1
QSO: 21073 RY 2013-09-29 0849 I4DZ          599 15 DX  YL2KO         599 15 DX  0
QSO: 21074 RY 2013-09-29 0850 I4DZ          599 15 DX  JH4UYB        599 25 DX  0
QSO: 28106 RY 2013-09-29 0850 I4DZ          599 15 DX  JR2LBF        599 25 DX  0
QSO: 28106 RY 2013-09-29 0850 I4DZ          599 15 DX  JR7IWL        599 25 DX  0
QSO: 21079 RY 2013-09-29 0851 I4DZ          599 15 DX  OH2BBT        599 15 DX  0
QSO: 28105 RY 2013-09-29 0853 I4DZ          599 15 DX  JE7JYE        599 25 DX  0
QSO: 28105 RY 2013-09-29 0854 I4DZ          599 15 DX  LX1NO         599 14 DX  0
QSO: 21085 RY 2013-09-29 0854 I4DZ          599 15 DX  JR1EMO        599 25 DX  0
QSO: 21081 RY 2013-09-29 0858 I4DZ          599 15 DX  JA1XUY        599 25 DX  0
QSO: 21081 RY 2013-09-29 0900 I4DZ          599 15 DX  HL3IB         599 25 DX  0
QSO: 21081 RY 2013-09-29 0901 I4DZ          599 15 DX  JE2TLZ        599 25 DX  0
QSO: 21081 RY 2013-09-29 0901 I4DZ          599 15 DX  JH1OEV        599 25 DX  0
QSO: 21081 RY 2013-09-29 0902 I4DZ          599 15 DX  JA2QVP        599 25 DX  0
QSO: 21081 RY 2013-09-29 0902 I4DZ          599 15 DX  YL5X          599 15 DX  0
QSO: 21081 RY 2013-09-29 0903 I4DZ          599 15 DX  R3PA          599 16 DX  0
QSO: 28136 RY 2013-09-29 0903 I4DZ          599 15 DX  MJ5Z          599 14 DX  1
QSO: 21081 RY 2013-09-29 0903 I4DZ          599 15 DX  JA3AVO        599 25 DX  0
QSO: 21081 RY 2013-09-29 0906 I4DZ          599 15 DX  RA1APV        599 16 DX  0
QSO: 21081 RY 2013-09-29 0907 I4DZ          599 15 DX  UA0CW         599 19 DX  0
QSO: 21123 RY 2013-09-29 0908 I4DZ          599 15 DX  GM2V          599 14 DX  0
QSO: 21081 RY 2013-09-29 0909 I4DZ          599 15 DX  JA1IKA        599 25 DX  0
QSO: 21081 RY 2013-09-29 0910 I4DZ          599 15 DX  UR5EIT        599 16 DX  0
QSO: 21128 RY 2013-09-29 0910 I4DZ          599 15 DX  UN6LN         599 17 DX  0
QSO: 21081 RY 2013-09-29 0910 I4DZ          599 15 DX  JQ1COB        599 25 DX  0
QSO: 21081 RY 2013-09-29 0911 I4DZ          599 15 DX  JM1NKT        599 25 DX  0
QSO: 21081 RY 2013-09-29 0911 I4DZ          599 15 DX  JG3SVP        599 25 DX  0
QSO: 21081 RY 2013-09-29 0912 I4DZ          599 15 DX  ES1O          599 15 DX  0
QSO: 21081 RY 2013-09-29 0913 I4DZ          599 15 DX  UY2RA         599 16 DX  0
QSO: 21081 RY 2013-09-29 0915 I4DZ          599 15 DX  OS4U          599 14 DX  0
QSO: 21143 RY 2013-09-29 0915 I4DZ          599 15 DX  EI3GC         599 14 DX  0
QSO: 21081 RY 2013-09-29 0916 I4DZ          599 15 DX  JA3ILI        599 25 DX  0
QSO: 21081 RY 2013-09-29 0918 I4DZ          599 15 DX  JF3UYE        599 25 DX  0
QSO: 21081 RY 2013-09-29 0918 I4DZ          599 15 DX  JA1BFN        599 25 DX  0
QSO: 21081 RY 2013-09-29 0919 I4DZ          599 15 DX  EU6AA         599 16 DX  0
QSO: 28119 RY 2013-09-29 0919 I4DZ          599 15 DX  RT9S          599 16 DX  0
QSO: 28119 RY 2013-09-29 0921 I4DZ          599 15 DX  UA9AFS        599 17 DX  0
QSO: 21081 RY 2013-09-29 0922 I4DZ          599 15 DX  JA8IAF        599 25 DX  0
QSO: 21081 RY 2013-09-29 0923 I4DZ          599 15 DX  JA1IE         599 25 DX  0
QSO: 28119 RY 2013-09-29 0923 I4DZ          599 15 DX  JA2FJP        599 25 DX  0
QSO: 21081 RY 2013-09-29 0923 I4DZ          599 15 DX  LY2TS         599 15 DX  0
QSO: 21081 RY 2013-09-29 0925 I4DZ          599 15 DX  JH0NEC        599 25 DX  0
QSO: 21081 RY 2013-09-29 0927 I4DZ          599 15 DX  R3GV          599 16 DX  0
QSO: 21081 RY 2013-09-29 0931 I4DZ          599 15 DX  EU4CQ         599 16 DX  0
QSO: 21081 RY 2013-09-29 0931 I4DZ          599 15 DX  JH1NTG        599 25 DX  0
QSO: 21081 RY 2013-09-29 0932 I4DZ          599 15 DX  UY3MW         599 16 DX  0
QSO: 21081 RY 2013-09-29 0934 I4DZ          599 15 DX  JA4OPW        599 25 DX  0
QSO: 21081 RY 2013-09-29 0934 I4DZ          599 15 DX  UA4FQI        599 16 DX  0
QSO: 21081 RY 2013-09-29 0935 I4DZ          599 15 DX  JH4KVO        599 25 DX  0
QSO: 21081 RY 2013-09-29 0935 I4DZ          599 15 DX  GM0KWW        599 14 DX  0
QSO: 21081 RY 2013-09-29 0938 I4DZ          599 15 DX  JO3EVM        599 25 DX  0
QSO: 21081 RY 2013-09-29 0938 I4DZ          599 15 DX  R0IT/6        599 16 DX  0
QSO: 28115 RY 2013-09-29 0938 I4DZ          599 15 DX  GW4BLE        599 14 DX  1
QSO: 21081 RY 2013-09-29 0939 I4DZ          599 15 DX  JA1CGN/2      599 25 DX  0
QSO: 21081 RY 2013-09-29 0939 I4DZ          599 15 DX  JG1XUZ        599 25 DX  0
QSO: 21081 RY 2013-09-29 0942 I4DZ          599 15 DX  BA4SD         599 24 DX  0
QSO: 21081 RY 2013-09-29 0942 I4DZ          599 15 DX  JR4DHK        599 25 DX  0
QSO: 21081 RY 2013-09-29 0945 I4DZ          599 15 DX  PA7LZ         599 14 DX  0
QSO: 21081 RY 2013-09-29 0946 I4DZ          599 15 DX  IW2MZX        599 15 DX  0
QSO: 21081 RY 2013-09-29 0947 I4DZ          599 15 DX  JA1OHP        599 25 DX  0
QSO: 21081 RY 2013-09-29 0947 I4DZ          599 15 DX  DJ1TU         599 14 DX  0
QSO: 21081 RY 2013-09-29 0948 I4DZ          599 15 DX  JM1AHX        599 25 DX  0
QSO: 21081 RY 2013-09-29 0948 I4DZ          599 15 DX  JI1BBN        599 25 DX  0
QSO: 21081 RY 2013-09-29 0949 I4DZ          599 15 DX  UT3IT         599 16 DX  0
QSO: 21081 RY 2013-09-29 0951 I4DZ          599 15 DX  JI1CPN        599 25 DX  0
QSO: 21081 RY 2013-09-29 0952 I4DZ          599 15 DX  HL2CFY        599 25 DX  0
QSO: 21081 RY 2013-09-29 0952 I4DZ          599 15 DX  IZ4RWU        599 15 DX  0
QSO: 28103 RY 2013-09-29 0953 I4DZ          599 15 DX  M7T           599 14 DX  1
QSO: 21081 RY 2013-09-29 0954 I4DZ          599 15 DX  SP7SZW        599 15 DX  0
QSO: 21081 RY 2013-09-29 0954 I4DZ          599 15 DX  UT3RS         599 16 DX  0
QSO: 21081 RY 2013-09-29 0958 I4DZ          599 15 DX  JA1AZR        599 25 DX  0
QSO: 21081 RY 2013-09-29 0958 I4DZ          599 15 DX  JA1PJS        599 25 DX  0
QSO: 21081 RY 2013-09-29 1000 I4DZ          599 15 DX  JA7OXR/1      599 25 DX  0
QSO: 21081 RY 2013-09-29 1000 I4DZ          599 15 DX  JE2BOM        599 25 DX  0
QSO: 21081 RY 2013-09-29 1001 I4DZ          599 15 DX  JA2GHP        599 25 DX  0
QSO: 21081 RY 2013-09-29 1002 I4DZ          599 15 DX  LA2HFA        599 14 DX  0
QSO: 21081 RY 2013-09-29 1002 I4DZ          599 15 DX  IZ4AFW        599 15 DX  0
QSO: 21081 RY 2013-09-29 1003 I4DZ          599 15 DX  UR7CT         599 16 DX  0
QSO: 21081 RY 2013-09-29 1004 I4DZ          599 15 DX  RD3AD         599 16 DX  0
QSO: 21081 RY 2013-09-29 1005 I4DZ          599 15 DX  HF69PW        599 15 DX  0
QSO: 21081 RY 2013-09-29 1005 I4DZ          599 15 DX  IZ6TSA        599 15 DX  0
QSO: 21081 RY 2013-09-29 1005 I4DZ          599 15 DX  JH3DMQ        599 25 DX  0
QSO: 21081 RY 2013-09-29 1006 I4DZ          599 15 DX  JA5BVO        599 25 DX  0
QSO: 21081 RY 2013-09-29 1007 I4DZ          599 15 DX  JA7RQK        599 25 DX  0
QSO: 21081 RY 2013-09-29 1007 I4DZ          599 15 DX  7N4QID        599 25 DX  0
QSO: 21081 RY 2013-09-29 1010 I4DZ          599 15 DX  RA6LIS        599 16 DX  0
QSO: 21081 RY 2013-09-29 1011 I4DZ          599 15 DX  RW9MZ         599 17 DX  0
QSO: 21081 RY 2013-09-29 1012 I4DZ          599 15 DX  DK9WI         599 14 DX  0
QSO: 21081 RY 2013-09-29 1012 I4DZ          599 15 DX  UY7MM         599 16 DX  0
QSO: 21081 RY 2013-09-29 1013 I4DZ          599 15 DX  JF6RIM        599 25 DX  0
QSO: 21081 RY 2013-09-29 1014 I4DZ          599 15 DX  JA4EZA        599 25 DX  0
QSO: 21081 RY 2013-09-29 1015 I4DZ          599 15 DX  JA1UXJ        599 25 DX  0
QSO: 21081 RY 2013-09-29 1017 I4DZ          599 15 DX  JE1EKC        599 25 DX  0
QSO: 21081 RY 2013-09-29 1017 I4DZ          599 15 DX  JF1KMC        599 25 DX  0
QSO: 21081 RY 2013-09-29 1018 I4DZ          599 15 DX  JP1IMA        599 25 DX  0
QSO: 21081 RY 2013-09-29 1021 I4DZ          599 15 DX  JR1NKN        599 25 DX  0
QSO: 21081 RY 2013-09-29 1021 I4DZ          599 15 DX  DK2AT         599 14 DX  0
QSO: 21081 RY 2013-09-29 1022 I4DZ          599 15 DX  JA6VPA        599 25 DX  0
QSO: 21081 RY 2013-09-29 1026 I4DZ          599 15 DX  RA0WHE        599 18 DX  0
QSO: 21081 RY 2013-09-29 1027 I4DZ          599 15 DX  HL2VXK        599 25 DX  0
QSO: 21081 RY 2013-09-29 1028 I4DZ          599 15 DX  JA1UTC        599 25 DX  0
QSO: 21081 RY 2013-09-29 1028 I4DZ          599 15 DX  UA9FGJ        599 17 DX  0
QSO: 21081 RY 2013-09-29 1030 I4DZ          599 15 DX  BG4QNE        599 24 DX  0
QSO: 21081 RY 2013-09-29 1030 I4DZ          599 15 DX  RW0BG         599 18 DX  0
QSO: 21081 RY 2013-09-29 1031 I4DZ          599 15 DX  RD4AL         599 16 DX  0
QSO: 21081 RY 2013-09-29 1032 I4DZ          599 15 DX  JA1IZ         599 25 DX  0
QSO: 21081 RY 2013-09-29 1032 I4DZ          599 15 DX  JH1OGT        599 25 DX  0
QSO: 21081 RY 2013-09-29 1033 I4DZ          599 15 DX  JM1RSV        599 25 DX  0
QSO: 21081 RY 2013-09-29 1034 I4DZ          599 15 DX  SQ2WHH        599 15 DX  0
QSO: 21081 RY 2013-09-29 1035 I4DZ          599 15 DX  BG6CJR        599 24 DX  0
QSO: 21081 RY 2013-09-29 1036 I4DZ          599 15 DX  JA1XIA        599 25 DX  0
QSO: 21081 RY 2013-09-29 1037 I4DZ          599 15 DX  JA1IRH        599 25 DX  0
QSO: 21081 RY 2013-09-29 1037 I4DZ          599 15 DX  RW1AI         599 16 DX  0
QSO: 21081 RY 2013-09-29 1039 I4DZ          599 15 DX  LA7CL         599 14 DX  0
QSO: 21081 RY 2013-09-29 1040 I4DZ          599 15 DX  RU1AB         599 16 DX  0
QSO: 21081 RY 2013-09-29 1040 I4DZ          599 15 DX  JH1FNU        599 25 DX  0
QSO: 21081 RY 2013-09-29 1041 I4DZ          599 15 DX  SM5BMB        599 14 DX  0
QSO: 21081 RY 2013-09-29 1042 I4DZ          599 15 DX  JG1XMV        599 25 DX  0
QSO: 21081 RY 2013-09-29 1042 I4DZ          599 15 DX  IQ1RY         599 15 DX  0
QSO: 21081 RY 2013-09-29 1043 I4DZ          599 15 DX  IQ2DN         599 15 DX  0
QSO: 21126 RY 2013-09-29 1043 I4DZ          599 15 DX  KH2L          599 27 DX  0
QSO: 21081 RY 2013-09-29 1044 I4DZ          599 15 DX  HB9TOC        599 14 DX  0
QSO: 21081 RY 2013-09-29 1046 I4DZ          599 15 DX  JG1SWV        599 25 DX  0
QSO: 21081 RY 2013-09-29 1047 I4DZ          599 15 DX  JH8UGL        599 25 DX  0
QSO: 21081 RY 2013-09-29 1049 I4DZ          599 15 DX  HL5FAM        599 25 DX  0
QSO: 21081 RY 2013-09-29 1051 I4DZ          599 15 DX  ON4TO         599 14 DX  0
QSO: 21081 RY 2013-09-29 1052 I4DZ          599 15 DX  DP9A          599 14 DX  0
QSO: 21081 RY 2013-09-29 1052 I4DZ          599 15 DX  G5O           599 14 DX  0
QSO: 21081 RY 2013-09-29 1052 I4DZ          599 15 DX  UY5TE         599 16 DX  0
QSO: 21081 RY 2013-09-29 1053 I4DZ          599 15 DX  GM0AXY        599 14 DX  0
QSO: 21081 RY 2013-09-29 1053 I4DZ          599 15 DX  JL1IVG        599 25 DX  0
QSO: 21081 RY 2013-09-29 1055 I4DZ          599 15 DX  JH4UTP        599 25 DX  0
QSO: 21081 RY 2013-09-29 1055 I4DZ          599 15 DX  RU4CO         599 16 DX  0
QSO: 14089 RY 2013-09-29 1057 I4DZ          599 15 DX  PD7BZ         599 14 DX  0
QSO: 14089 RY 2013-09-29 1058 I4DZ          599 15 DX  SA6CBY        599 14 DX  0
QSO: 14089 RY 2013-09-29 1059 I4DZ          599 15 DX  DJ9UN         599 14 DX  0
QSO: 14089 RY 2013-09-29 1100 I4DZ          599 15 DX  OE6MMF        599 15 DX  0
QSO: 14089 RY 2013-09-29 1101 I4DZ          599 15 DX  SP2BLC        599 15 DX  0
QSO: 14089 RY 2013-09-29 1103 I4DZ          599 15 DX  N1UZ          599 05 MA  0
QSO: 14089 RY 2013-09-29 1104 I4DZ          599 15 DX  PA3DBS        599 14 DX  0
QSO: 14089 RY 2013-09-29 1104 I4DZ          599 15 DX  JA8DIV        599 25 DX  0
QSO: 14089 RY 2013-09-29 1105 I4DZ          599 15 DX  PD5T          599 14 DX  0
QSO: 14089 RY 2013-09-29 1105 I4DZ          599 15 DX  K9MY          599 04 IL  0
QSO: 14089 RY 2013-09-29 1106 I4DZ          599 15 DX  DH7SA         599 14 DX  0
QSO: 14089 RY 2013-09-29 1106 I4DZ          599 15 DX  DG8KAD/P      599 14 DX  0
QSO: 14089 RY 2013-09-29 1107 I4DZ          599 15 DX  JH1XUZ        599 25 DX  0
QSO: 14089 RY 2013-09-29 1108 I4DZ          599 15 DX  UR5FBM        599 16 DX  0
QSO: 14089 RY 2013-09-29 1108 I4DZ          599 15 DX  DK4RL         599 14 DX  0
QSO: 14089 RY 2013-09-29 1109 I4DZ          599 15 DX  SP8CGU        599 15 DX  0
QSO: 14089 RY 2013-09-29 1109 I4DZ          599 15 DX  KR4F          599 04 AL  0
QSO: 14089 RY 2013-09-29 1110 I4DZ          599 15 DX  IZ8GUM        599 15 DX  0
QSO: 14089 RY 2013-09-29 1111 I4DZ          599 15 DX  RK3DOX        599 16 DX  0
QSO: 14089 RY 2013-09-29 1112 I4DZ          599 15 DX  JA2VHO        599 25 DX  0
QSO: 14089 RY 2013-09-29 1112 I4DZ          599 15 DX  EU4CQ         599 16 DX  0
QSO: 14089 RY 2013-09-29 1115 I4DZ          599 15 DX  R0CAF         599 19 DX  0
QSO: 14089 RY 2013-09-29 1118 I4DZ          599 15 DX  W3RTY         599 05 PA  0
QSO: 14089 RY 2013-09-29 1119 I4DZ          599 15 DX  EC7AT         599 14 DX  0
QSO: 21128 RY 2013-09-29 1120 I4DZ          599 15 DX  VK3TDX        599 30 DX  1
QSO: 14089 RY 2013-09-29 1120 I4DZ          599 15 DX  DL3SYA        599 14 DX  0
QSO: 14089 RY 2013-09-29 1121 I4DZ          599 15 DX  G4JKZ         599 14 DX  0
QSO: 14089 RY 2013-09-29 1121 I4DZ          599 15 DX  JA3IKG        599 25 DX  0
QSO: 14089 RY 2013-09-29 1122 I4DZ          599 15 DX  OM0A          599 15 DX  0
QSO: 14089 RY 2013-09-29 1122 I4DZ          599 15 DX  W2FG          599 05 NY  0
QSO: 14089 RY 2013-09-29 1122 I4DZ          599 15 DX  PD0MHZ        599 14 DX  0
QSO: 21083 RY 2013-09-29 1123 I4DZ          599 15 DX  4K9W          599 21 DX  1
QSO: 14089 RY 2013-09-29 1123 I4DZ          599 15 DX  S50XX         599 15 DX  0
QSO: 21109 RY 2013-09-29 1125 I4DZ          599 15 DX  SW9XB         599 20 DX  1
QSO: 14089 RY 2013-09-29 1125 I4DZ          599 15 DX  RZ6AK         599 16 DX  0
QSO: 14089 RY 2013-09-29 1125 I4DZ          599 15 DX  JA9APS        599 25 DX  0
QSO: 14089 RY 2013-09-29 1126 I4DZ          599 15 DX  YU5GM         599 15 DX  0
QSO: 14089 RY 2013-09-29 1126 I4DZ          599 15 DX  9A6K          599 15 DX  0
QSO: 14089 RY 2013-09-29 1128 I4DZ          599 15 DX  SM4DQE        599 14 DX  0
QSO: 14089 RY 2013-09-29 1129 I4DZ          599 15 DX  SQ7B          599 15 DX  0
QSO: 14089 RY 2013-09-29 1129 I4DZ          599 15 DX  OK1HEH        599 15 DX  0
QSO: 14089 RY 2013-09-29 1130 I4DZ          599 15 DX  RZ6AK         599 16 DX  0
QSO: 14089 RY 2013-09-29 1130 I4DZ          599 15 DX  PA0WRS        599 14 DX  0
QSO: 14089 RY 2013-09-29 1131 I4DZ          599 15 DX  SQ2NIJ        599 15 DX  0
QSO: 14102 RY 2013-09-29 1134 I4DZ          599 15 DX  LY1R          599 15 DX  0
QSO: 14089 RY 2013-09-29 1135 I4DZ          599 15 DX  YL3CU         599 15 DX  0
QSO: 14089 RY 2013-09-29 1136 I4DZ          599 15 DX  NE0DX         599 04 NE  0
QSO: 14106 RY 2013-09-29 1136 I4DZ          599 15 DX  YL/ES5SE      599 15 DX  0
QSO: 21143 RY 2013-09-29 1137 I4DZ          599 15 DX  PZ5RA         599 09 DX  1
QSO: 14089 RY 2013-09-29 1137 I4DZ          599 15 DX  RU0AT         599 18 DX  0
QSO: 14089 RY 2013-09-29 1137 I4DZ          599 15 DX  ON4TO         599 14 DX  0
QSO: 14089 RY 2013-09-29 1138 I4DZ          599 15 DX  LU5OM         599 13 DX  0
QSO: 14089 RY 2013-09-29 1139 I4DZ          599 15 DX  DL1MAJ        599 14 DX  0
QSO: 14079 RY 2013-09-29 1140 I4DZ          599 15 DX  SX2AG         599 20 DX  0
QSO: 28095 RY 2013-09-29 1140 I4DZ          599 15 DX  PY2WC         599 11 DX  0
QSO: 28082 RY 2013-09-29 1140 I4DZ          599 15 DX  ZW8T          599 11 DX  0
QSO: 14089 RY 2013-09-29 1141 I4DZ          599 15 DX  OK2RVM        599 15 DX  0
QSO: 14089 RY 2013-09-29 1141 I4DZ          599 15 DX  UT2IO         599 16 DX  0
QSO: 14089 RY 2013-09-29 1142 I4DZ          599 15 DX  IN3EJN        599 15 DX  0
QSO: 14089 RY 2013-09-29 1143 I4DZ          599 15 DX  SN150PS       599 15 DX  0
QSO: 14089 RY 2013-09-29 1143 I4DZ          599 15 DX  JA2HYD        599 25 DX  0
QSO: 28087 RY 2013-09-29 1144 I4DZ          599 15 DX  ZZ2T          599 11 DX  0
QSO: 14089 RY 2013-09-29 1144 I4DZ          599 15 DX  R3QW          599 16 DX  0
QSO: 28084 RY 2013-09-29 1144 I4DZ          599 15 DX  LW5DW         599 13 DX  0
QSO: 14089 RY 2013-09-29 1145 I4DZ          599 15 DX  ON6NA         599 14 DX  0
QSO: 14089 RY 2013-09-29 1145 I4DZ          599 15 DX  KK4EIR        599 05 VA  0
QSO: 14089 RY 2013-09-29 1146 I4DZ          599 15 DX  LX/OR5M       599 14 DX  0
QSO: 14089 RY 2013-09-29 1146 I4DZ          599 15 DX  VE3CX         599 04 ON  0
QSO: 14098 RY 2013-09-29 1147 I4DZ          599 15 DX  UW0K          599 16 DX  0
QSO: 14089 RY 2013-09-29 1147 I4DZ          599 15 DX  SN1T          599 15 DX  0
QSO: 14089 RY 2013-09-29 1149 I4DZ          599 15 DX  PD0ME         599 14 DX  0
QSO: 14089 RY 2013-09-29 1150 I4DZ          599 15 DX  WA2TMC        599 05 NY  0
QSO: 14089 RY 2013-09-29 1151 I4DZ          599 15 DX  W5BEN         599 04 TN  0
QSO: 14089 RY 2013-09-29 1152 I4DZ          599 15 DX  LX3DX         599 14 DX  0
QSO: 14089 RY 2013-09-29 1152 I4DZ          599 15 DX  RZ4WZ         599 16 DX  0
QSO: 14089 RY 2013-09-29 1153 I4DZ          599 15 DX  OX5M/QRP      599 40 DX  0
QSO: 14089 RY 2013-09-29 1154 I4DZ          599 15 DX  JE4CIL        599 25 DX  0
QSO: 14089 RY 2013-09-29 1155 I4DZ          599 15 DX  PE2K          599 14 DX  0
QSO: 14089 RY 2013-09-29 1156 I4DZ          599 15 DX  K3NK          599 05 PA  0
QSO: 14089 RY 2013-09-29 1158 I4DZ          599 15 DX  US4MFH        599 16 DX  0
QSO: 14089 RY 2013-09-29 1158 I4DZ          599 15 DX  I0JBL         599 15 DX  0
QSO: 14089 RY 2013-09-29 1159 I4DZ          599 15 DX  R3PA          599 16 DX  0
QSO: 14089 RY 2013-09-29 1201 I4DZ          599 15 DX  G7PVZ         599 14 DX  0
QSO: 14089 RY 2013-09-29 1202 I4DZ          599 15 DX  DK9ETM        599 14 DX  0
QSO: 28081 RY 2013-09-29 1204 I4DZ          599 15 DX  J69DS         599 08 DX  1
QSO: 14089 RY 2013-09-29 1204 I4DZ          599 15 DX  PC5WB         599 14 DX  0
QSO: 14089 RY 2013-09-29 1204 I4DZ          599 15 DX  LA5LJA        599 14 DX  0
QSO: 14089 RY 2013-09-29 1205 I4DZ          599 15 DX  DJ1TU         599 14 DX  0
QSO: 14089 RY 2013-09-29 1208 I4DZ          599 15 DX  G0LRD         599 14 DX  0
QSO: 14089 RY 2013-09-29 1209 I4DZ          599 15 DX  RD3AD         599 16 DX  0
QSO: 14089 RY 2013-09-29 1211 I4DZ          599 15 DX  OK6DJ         599 15 DX  0
QSO: 14089 RY 2013-09-29 1211 I4DZ          599 15 DX  PA3ACA        599 14 DX  0
QSO: 14089 RY 2013-09-29 1212 I4DZ          599 15 DX  PD5JFK        599 14 DX  0
QSO: 14089 RY 2013-09-29 1213 I4DZ          599 15 DX  YP5T          599 20 DX  0
QSO: 14089 RY 2013-09-29 1214 I4DZ          599 15 DX  UA4HBM        599 16 DX  0
QSO: 14089 RY 2013-09-29 1215 I4DZ          599 15 DX  PE1FTV        599 14 DX  0
QSO: 14089 RY 2013-09-29 1215 I4DZ          599 15 DX  R3GV          599 16 DX  0
QSO: 14094 RY 2013-09-29 1216 I4DZ          599 15 DX  PI4DX         599 14 DX  0
QSO: 14089 RY 2013-09-29 1216 I4DZ          599 15 DX  W0LSD         599 04 CO  0
QSO: 14089 RY 2013-09-29 1217 I4DZ          599 15 DX  DJ2XC         599 14 DX  0
QSO: 14095 RY 2013-09-29 1218 I4DZ          599 15 DX  LA5TFA        599 14 DX  0
QSO: 14096 RY 2013-09-29 1218 I4DZ          599 15 DX  UR7QM         599 16 DX  0
QSO: 14089 RY 2013-09-29 1219 I4DZ          599 15 DX  OG6N          599 15 DX  0
QSO: 14089 RY 2013-09-29 1220 I4DZ          599 15 DX  SM5QU         599 14 DX  0
QSO: 14089 RY 2013-09-29 1220 I4DZ          599 15 DX  PA3GCU        599 14 DX  0
QSO: 14089 RY 2013-09-29 1222 I4DZ          599 15 DX  M0MVB/QRP     599 14 DX  0
QSO: 14098 RY 2013-09-29 1223 I4DZ          599 15 DX  SM5CSS        599 14 DX  0
QSO: 14089 RY 2013-09-29 1223 I4DZ          599 15 DX  N8PR          599 05 FL  0
QSO: 14089 RY 2013-09-29 1224 I4DZ          599 15 DX  US3ITA        599 16 DX  0
QSO: 14101 RY 2013-09-29 1224 I4DZ          599 15 DX  RW3DY         599 16 DX  0
QSO: 14089 RY 2013-09-29 1225 I4DZ          599 15 DX  OH6BA         599 15 DX  0
QSO: 14095 RY 2013-09-29 1226 I4DZ          599 15 DX  SV0XCC/9      599 20 DX  0
QSO: 14102 RY 2013-09-29 1227 I4DZ          599 15 DX  RA9JB         599 17 DX  0
QSO: 14089 RY 2013-09-29 1228 I4DZ          599 15 DX  RK3AW         599 16 DX  0
QSO: 14089 RY 2013-09-29 1229 I4DZ          599 15 DX  DL2ZA         599 14 DX  0
QSO: 14089 RY 2013-09-29 1229 I4DZ          599 15 DX  ON4CT         599 14 DX  0
QSO: 14089 RY 2013-09-29 1229 I4DZ          599 15 DX  RN9CM         599 17 DX  0
QSO: 14106 RY 2013-09-29 1229 I4DZ          599 15 DX  SN7Q          599 15 DX  0
QSO: 14089 RY 2013-09-29 1229 I4DZ          599 15 DX  RA3ATE        599 16 DX  0
QSO: 14089 RY 2013-09-29 1230 I4DZ          599 15 DX  W1GQ          599 05 NH  0
QSO: 14089 RY 2013-09-29 1230 I4DZ          599 15 DX  S50W          599 15 DX  0
QSO: 14108 RY 2013-09-29 1230 I4DZ          599 15 DX  UC0A          599 18 DX  0
QSO: 14089 RY 2013-09-29 1231 I4DZ          599 15 DX  IK4ZHH        599 15 DX  0
QSO: 14110 RY 2013-09-29 1231 I4DZ          599 15 DX  UX2SB         599 16 DX  0
